EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2002-11-11 13:00:00.0,2002-11-11 12:20:00.0,severe-thunderstorm,"[[[-80.8247046137184, 34.2595812109489], [-80.7658163814789, 34.3758571568109], [-80.8001562033838, 34.4128822821596], [-80.8358093963303, 34.413541763723], [-80.8696996500978, 34.4550948869373], [-80.8939533210123, 34.4803509178913], [-80.8741385956879, 34.502762487298], [-80.8762128546366, 34.5386395660176], [-81.4206655015939, 34.5646236274526], [-81.4237412302713, 34.4891666233542], [-81.4066203574788, 34.4675644312602], [-81.4121444373979, 34.4343312172917], [-81.3776434816445, 34.3425020699509], [-81.3085190613774, 34.2369606638586], [-81.1836615246518, 34.1760376113287], [-81.167799260306, 34.1921051607827], [-81.172605379712, 34.2166030846161], [-81.0936469682265, 34.2119186103602], [-81.0605419795766, 34.2285846595332], [-80.8247046137184, 34.2595812109489]]]","[[-81.07963924061507, 34.36293446212623]]"
2002-11-11 13:00:00.0,2002-11-11 12:22:00.0,severe-thunderstorm,"[[[-80.69, 36.07], [-80.59, 35.91], [-79.99, 36.13], [-80.12, 36.34], [-80.69, 36.07]]]","[[-80.416, 36.104]]"
2002-11-11 13:30:00.0,2002-11-11 12:25:00.0,tornado,"[[[-81.81, 34.34], [-81.72, 34.17], [-81.47, 34.08], [-81.3, 34.24], [-81.41, 34.51], [-81.64, 34.53], [-81.81, 34.34]]]","[[-81.59428571428573, 34.315714285714286]]"
2002-11-11 13:30:00.0,2002-11-11 12:25:00.0,tornado,"[[[-81.81, 34.34], [-81.72, 34.17], [-81.47, 34.08], [-81.3, 34.24], [-81.41, 34.51], [-81.64, 34.53], [-81.81, 34.34]]]","[[-81.59428571428573, 34.315714285714286]]"
2002-11-11 13:15:00.0,2002-11-11 12:29:00.0,severe-thunderstorm,"[[[-86.0, 31.56], [-86.0, 31.46], [-85.51, 31.4], [-85.51, 31.6], [-86.0, 31.56]]]","[[-85.804, 31.516]]"
2002-11-11 13:00:00.0,2002-11-11 12:34:00.0,tornado,"[[[-82.5, 33.09], [-82.43, 32.92], [-81.94, 33.04], [-82.02, 33.25], [-82.5, 33.09]]]","[[-82.27799999999999, 33.078]]"
2002-11-11 13:00:00.0,2002-11-11 12:35:00.0,severe-thunderstorm,"[[[-81.27, 34.67], [-81.19, 34.47], [-80.88, 34.54], [-80.88, 34.8], [-81.27, 34.67]]]","[[-81.09799999999998, 34.63000000000001]]"
2002-11-11 13:00:00.0,2002-11-11 12:35:00.0,severe-thunderstorm,"[[[-81.27, 34.67], [-81.19, 34.47], [-80.88, 34.54], [-80.88, 34.8], [-81.27, 34.67]]]","[[-81.09799999999998, 34.63000000000001]]"
2002-11-11 13:30:00.0,2002-11-11 12:36:00.0,severe-thunderstorm,"[[[-81.53, 33.96], [-81.49, 33.81], [-81.32, 33.75], [-81.18, 33.67], [-81.0, 33.77], [-81.12, 34.06], [-81.35, 34.2], [-81.53, 33.96]]]","[[-81.315, 33.8975]]"
2002-11-11 13:30:00.0,2002-11-11 12:36:00.0,severe-thunderstorm,"[[[-81.53, 33.96], [-81.49, 33.81], [-81.32, 33.75], [-81.18, 33.67], [-81.0, 33.77], [-81.12, 34.06], [-81.35, 34.2], [-81.53, 33.96]]]","[[-81.315, 33.8975]]"
2002-11-11 13:45:00.0,2002-11-11 12:43:00.0,special-marine,"[[[-76.62, 38.89], [-76.6, 37.98], [-75.84, 37.96], [-76.01, 38.99], [-76.62, 38.89]]]","[[-76.338, 38.54200000000001]]"
2002-11-11 13:45:00.0,2002-11-11 12:49:00.0,severe-thunderstorm,"[[[-81.34, 34.24], [-81.22, 34.09], [-80.64, 33.8], [-80.91, 34.22], [-81.34, 34.24]]]","[[-81.09, 34.11800000000001]]"
2002-11-11 13:45:00.0,2002-11-11 12:52:00.0,severe-thunderstorm,"[[[-76.77, 38.59], [-76.61, 38.46], [-75.97, 38.89], [-75.93, 39.22], [-76.77, 38.59]]]","[[-76.41, 38.75000000000001]]"
2002-11-11 13:45:00.0,2002-11-11 12:58:00.0,severe-thunderstorm,"[[[-80.8762128546366, 34.5386395660176], [-80.8741385956879, 34.502762487298], [-80.8939533210123, 34.4803509178913], [-80.8696996500978, 34.4550948869373], [-80.7340415605977, 34.5487066387539], [-80.7370670252148, 34.4816456092128], [-80.6939567938521, 34.5138264861455], [-80.6478106307034, 34.4810384228556], [-80.5251589865448, 34.5053258771444], [-80.5474927717455, 34.5562893511776], [-80.412991982178, 34.6107081367015], [-80.415340933046, 34.6315940736761], [-80.4343914792243, 34.6424240909457], [-80.445171158524, 34.6709999667663], [-80.4918318972884, 34.7144187490453], [-80.5133916319437, 34.762013945917], [-80.5516378363519, 34.7899934333992], [-80.5613348947421, 34.815379673307], [-80.7998557787081, 34.8162600736923], [-80.785444630059, 34.940788108541], [-80.8399590540857, 35.0021664433249], [-80.8945103715547, 35.0598808081622], [-80.9069470403429, 35.018923415428], [-80.8934961810544, 34.9727085672704], [-80.8725298449705, 34.9547031737005], [-80.8688217348527, 34.9243073174528], [-80.8797168886478, 34.8960703800637], [-80.8740631380694, 34.8425228546848], [-80.8956324791208, 34.8191989778117], [-80.8761611884283, 34.780742951103], [-80.8767642829717, 34.7357749092852], [-80.8675177018187, 34.7090456635419], [-80.8903095637623, 34.6489179596765], [-80.8762128546366, 34.5386395660176]]]","[[-80.73892843342571, 34.716525396557316]]"
2002-11-11 13:45:00.0,2002-11-11 12:58:00.0,severe-thunderstorm,"[[[-80.8762128546366, 34.5386395660176], [-80.8741385956879, 34.502762487298], [-80.8939533210123, 34.4803509178913], [-80.8696996500978, 34.4550948869373], [-80.7340415605977, 34.5487066387539], [-80.7370670252148, 34.4816456092128], [-80.6939567938521, 34.5138264861455], [-80.6478106307034, 34.4810384228556], [-80.5251589865448, 34.5053258771444], [-80.5474927717455, 34.5562893511776], [-80.412991982178, 34.6107081367015], [-80.415340933046, 34.6315940736761], [-80.4343914792243, 34.6424240909457], [-80.445171158524, 34.6709999667663], [-80.4918318972884, 34.7144187490453], [-80.5133916319437, 34.762013945917], [-80.5516378363519, 34.7899934333992], [-80.5613348947421, 34.815379673307], [-80.7998557787081, 34.8162600736923], [-80.785444630059, 34.940788108541], [-80.8399590540857, 35.0021664433249], [-80.8945103715547, 35.0598808081622], [-80.9069470403429, 35.018923415428], [-80.8934961810544, 34.9727085672704], [-80.8725298449705, 34.9547031737005], [-80.8688217348527, 34.9243073174528], [-80.8797168886478, 34.8960703800637], [-80.8740631380694, 34.8425228546848], [-80.8956324791208, 34.8191989778117], [-80.8761611884283, 34.780742951103], [-80.8767642829717, 34.7357749092852], [-80.8675177018187, 34.7090456635419], [-80.8903095637623, 34.6489179596765], [-80.8762128546366, 34.5386395660176]]]","[[-80.73892843342571, 34.716525396557316]]"
2002-11-11 13:30:00.0,2002-11-11 13:02:00.0,severe-thunderstorm,"[[[-80.8247046137184, 34.2595812109489], [-80.7658163814789, 34.3758571568109], [-80.8001562033838, 34.4128822821596], [-80.8358093963303, 34.413541763723], [-80.8696996500978, 34.4550948869373], [-80.8939533210123, 34.4803509178913], [-80.8741385956879, 34.502762487298], [-80.8762128546366, 34.5386395660176], [-81.4206655015939, 34.5646236274526], [-81.4237412302713, 34.4891666233542], [-81.4066203574788, 34.4675644312602], [-81.4121444373979, 34.4343312172917], [-81.3776434816445, 34.3425020699509], [-81.3085190613774, 34.2369606638586], [-81.1836615246518, 34.1760376113287], [-81.167799260306, 34.1921051607827], [-81.172605379712, 34.2166030846161], [-81.0936469682265, 34.2119186103602], [-81.0605419795766, 34.2285846595332], [-80.8247046137184, 34.2595812109489]]]","[[-81.07963924061507, 34.36293446212623]]"
2002-11-11 13:30:00.0,2002-11-11 13:02:00.0,severe-thunderstorm,"[[[-80.8247046137184, 34.2595812109489], [-80.7658163814789, 34.3758571568109], [-80.8001562033838, 34.4128822821596], [-80.8358093963303, 34.413541763723], [-80.8696996500978, 34.4550948869373], [-80.8939533210123, 34.4803509178913], [-80.8741385956879, 34.502762487298], [-80.8762128546366, 34.5386395660176], [-81.4206655015939, 34.5646236274526], [-81.4237412302713, 34.4891666233542], [-81.4066203574788, 34.4675644312602], [-81.4121444373979, 34.4343312172917], [-81.3776434816445, 34.3425020699509], [-81.3085190613774, 34.2369606638586], [-81.1836615246518, 34.1760376113287], [-81.167799260306, 34.1921051607827], [-81.172605379712, 34.2166030846161], [-81.0936469682265, 34.2119186103602], [-81.0605419795766, 34.2285846595332], [-80.8247046137184, 34.2595812109489]]]","[[-81.07963924061507, 34.36293446212623]]"
2002-11-11 13:30:00.0,2002-11-11 13:04:00.0,severe-thunderstorm,"[[[-79.76, 36.32], [-79.52, 36.43], [-79.51, 36.54], [-79.75, 36.54], [-79.87, 36.45], [-79.76, 36.32]]]","[[-79.69500000000001, 36.43333333333333]]"
2002-11-11 13:30:00.0,2002-11-11 13:04:00.0,severe-thunderstorm,"[[[-79.76, 36.32], [-79.52, 36.43], [-79.51, 36.54], [-79.75, 36.54], [-79.87, 36.45], [-79.76, 36.32]]]","[[-79.69500000000001, 36.43333333333333]]"
2002-11-11 14:00:00.0,2002-11-11 13:10:00.0,severe-thunderstorm,"[[[-82.3227312887746, 32.8361051021416], [-82.216298454662, 32.7986042661421], [-82.1474484697049, 32.8158666514367], [-82.1240028937472, 32.8777890965041], [-82.0801710786148, 32.9145699234873], [-81.9436476636615, 32.919255863057], [-81.8585176394811, 32.9479952396247], [-81.7840760403204, 32.9200427131028], [-81.7645672247508, 32.9030452274606], [-81.5476598503141, 33.0436837254085], [-81.5600349819807, 33.0608149350319], [-81.5958251922606, 33.07079003117], [-81.610962223749, 33.087875452303], [-81.7042792512713, 33.1229388681766], [-81.740374666284, 33.1446970762157], [-81.7634082640351, 33.1698348857377], [-81.7595935205582, 33.1953809754874], [-81.7698781322982, 33.2138814847346], [-81.7798346609471, 33.2173679140961], [-81.8015635396811, 33.2079267401357], [-81.8107647427681, 33.2264425091539], [-81.8539630744851, 33.2435008646337], [-81.9022501618122, 33.2659186627225], [-81.9612875389482, 33.2339751417184], [-82.0310443796625, 33.2363969625548], [-82.0582055666174, 33.2468372836935], [-82.0775694284835, 33.2319261031595], [-82.0956591085431, 33.2311402239135], [-82.1511715588285, 33.2947365378116], [-82.1722825220291, 33.3034413539292], [-82.2746025821765, 33.2709638791451], [-82.2544682496581, 33.2581620604067], [-82.2311066261715, 33.227672169998], [-82.2900909925375, 33.0858460835579], [-82.2776324843813, 32.9199000802804], [-82.3227312887746, 32.8361051021416]]]","[[-81.96221403730483, 33.09948419972984]]"
2002-11-11 13:45:00.0,2002-11-11 13:11:00.0,severe-thunderstorm,"[[[-80.76, 35.02], [-80.58, 34.75], [-80.32, 34.81], [-80.28, 35.17], [-80.76, 35.02]]]","[[-80.53999999999999, 34.954]]"
2002-11-11 14:00:00.0,2002-11-11 13:13:00.0,severe-thunderstorm,"[[[-80.2825769321351, 34.3721325429207], [-80.2848656654044, 34.3875781663161], [-80.2993769367729, 34.3961727042945], [-80.2971947845767, 34.4098063542382], [-80.326858049163, 34.4433491089214], [-80.3293219039874, 34.4987689475143], [-80.3685592795034, 34.5427187592864], [-80.3838627253791, 34.5917264283015], [-80.412991982178, 34.6107081367015], [-80.5474927717455, 34.5562893511776], [-80.5251589865448, 34.5053258771444], [-80.6478106307034, 34.4810384228556], [-80.6939567938521, 34.5138264861455], [-80.7370670252148, 34.4816456092128], [-80.7340415605977, 34.5487066387539], [-80.8696996500978, 34.4550948869373], [-80.8358093963303, 34.413541763723], [-80.8001562033838, 34.4128822821596], [-80.7658163814789, 34.3758571568109], [-80.8247046137184, 34.2595812109489], [-80.8649439639283, 34.1783989727093], [-80.8258733976978, 34.1595927417553], [-80.7189774596006, 34.0666762352326], [-80.691373587307, 34.0809355297547], [-80.6625415855458, 34.0815575837995], [-80.6160773787421, 34.0972705509276], [-80.6122852130714, 34.1091036301038], [-80.5728482914912, 34.1020355191055], [-80.5065994236065, 34.1518826637078], [-80.4728077267745, 34.1638458667925], [-80.4578687900923, 34.172539663996], [-80.4491853120715, 34.2071121749279], [-80.4276388321647, 34.2290086108498], [-80.4378996719845, 34.2753190408079], [-80.4035360672459, 34.2958958180962], [-80.3612913333537, 34.3001226726125], [-80.3691496084072, 34.3150953574663], [-80.3647929661965, 34.3350996658783], [-80.3291707488642, 34.3320250373281], [-80.3364644547228, 34.3456358554151], [-80.2825769321351, 34.3721325429207]]]","[[-80.53002987848224, 34.33239113581834]]"
2002-11-11 13:55:00.0,2002-11-11 13:26:00.0,tornado,"[[[-77.83, 37.9], [-77.67, 37.77], [-77.32, 38.02], [-77.52, 38.18], [-77.83, 37.9]]]","[[-77.63399999999999, 37.954]]"
2002-11-11 14:30:00.0,2002-11-11 13:26:00.0,severe-thunderstorm,"[[[-79.8330075023601, 34.5291026989182], [-79.8155509784442, 34.5963062207358], [-79.804915428472, 34.6085514257917], [-79.7881686671059, 34.607159127566], [-79.7886798474243, 34.6253323189204], [-79.7981251518607, 34.6453327159999], [-79.8344033016722, 34.6594736547357], [-79.8773723038721, 34.6922264734428], [-79.8946373945151, 34.7417487893155], [-79.9304034439745, 34.7749285918995], [-79.9281368489703, 34.8003608442829], [-79.9197366317695, 34.8080740704278], [-80.3250654065352, 34.8149167168925], [-80.5613348947421, 34.815379673307], [-80.5516378363519, 34.7899934333992], [-80.5133916319437, 34.762013945917], [-80.4918318972884, 34.7144187490453], [-80.445171158524, 34.6709999667663], [-80.4343914792243, 34.6424240909457], [-80.415340933046, 34.6315940736761], [-80.412991982178, 34.6107081367015], [-80.3838627253791, 34.5917264283015], [-80.3685592795034, 34.5427187592864], [-80.3293219039874, 34.4987689475143], [-80.326858049163, 34.4433491089214], [-80.2971947845767, 34.4098063542382], [-80.2993769367729, 34.3961727042945], [-80.2848656654044, 34.3875781663161], [-80.2825769321351, 34.3721325429207], [-80.0371435604795, 34.4892339230952], [-80.0170780540178, 34.4883300939929], [-79.9886354167122, 34.5015064866813], [-79.9479392385524, 34.4919583823704], [-79.9289798320902, 34.4964903888271], [-79.9117064113801, 34.4883002069842], [-79.8893976232673, 34.4928245997497], [-79.8519822139928, 34.5232203569228], [-79.8330075023601, 34.5291026989182]]]","[[-80.11428370658024, 34.596954364947955]]"
2002-11-11 14:15:00.0,2002-11-11 13:42:00.0,severe-thunderstorm,"[[[-79.77, 35.49], [-79.59, 35.09], [-79.23, 35.22], [-79.43, 35.5], [-79.77, 35.49]]]","[[-79.558, 35.358000000000004]]"
2002-11-11 14:30:00.0,2002-11-11 13:42:00.0,special-marine,"[[[-77.66, 38.19], [-77.31, 37.86], [-76.39, 38.16], [-76.92, 38.45], [-77.66, 38.19]]]","[[-77.18800000000002, 38.17]]"
2002-11-11 14:30:00.0,2002-11-11 13:43:00.0,severe-thunderstorm,"[[[-79.83, 35.19], [-80.32, 34.95], [-79.68, 34.8], [-79.51, 35.05], [-79.83, 35.19]]]","[[-79.83399999999999, 35.036]]"
2002-11-11 14:30:00.0,2002-11-11 13:44:00.0,severe-thunderstorm,"[[[-79.49, 35.81], [-79.53, 35.47], [-79.0, 35.68], [-79.07, 35.88], [-79.49, 35.81]]]","[[-79.316, 35.730000000000004]]"
2002-11-11 14:35:00.0,2002-11-11 13:45:00.0,severe-thunderstorm,"[[[-80.39, 34.45], [-80.41, 34.19], [-79.67, 34.31], [-79.85, 34.58], [-80.39, 34.45]]]","[[-80.14200000000001, 34.396]]"
2002-11-11 14:45:00.0,2002-11-11 13:48:00.0,severe-thunderstorm,"[[[-80.6182177387468, 33.7371987695551], [-80.6091997319746, 33.7140553689799], [-80.5830534518347, 33.6859953762171], [-80.5609354677847, 33.6797399631247], [-80.5336677099124, 33.6457636540184], [-80.5023407542246, 33.6636400506314], [-80.4783913075668, 33.716492142513], [-80.4574100746776, 33.7161260974556], [-80.4464996142291, 33.7384494924384], [-80.423313399728, 33.7389913641362], [-80.4226955510717, 33.7262618856407], [-80.4353834905863, 33.7257620661498], [-80.4325606855027, 33.7139443091453], [-80.3906210760915, 33.7163707467308], [-80.3947557263131, 33.7691042498956], [-80.2815634430067, 33.7826204395092], [-80.2551267780039, 33.8081481009736], [-79.9737771120828, 33.9470896935356], [-79.8967641044592, 33.986140917913], [-79.991475535252, 34.0466398407864], [-80.0175238195461, 34.012548514004], [-80.0673910904094, 34.0043467455545], [-80.178631286287, 33.9496785329954], [-80.184848759157, 34.0037660825154], [-80.241872540713, 33.9909332553224], [-80.2658589550627, 34.0404243548896], [-80.2941341917833, 34.0412632466709], [-80.2958808023073, 34.0639872020266], [-80.3148093459755, 34.0816641621132], [-80.379141929236, 34.0823806054402], [-80.3902732795695, 34.089616918761], [-80.399665483033, 34.0827656596693], [-80.4708408793493, 34.1129466151393], [-80.4728077267745, 34.1638458667925], [-80.5065994236065, 34.1518826637078], [-80.5728482914912, 34.1020355191055], [-80.6122852130714, 34.1091036301038], [-80.6160773787421, 34.0972705509276], [-80.632557635833, 34.0771824700808], [-80.6035126876175, 34.0505183226451], [-80.6049553826467, 34.0214201588364], [-80.6484898136581, 33.9920929964001], [-80.6372593434911, 33.9739696572232], [-80.6155764002119, 33.9636320986459], [-80.6215046600891, 33.9431436282265], [-80.6153172270809, 33.9299946163716], [-80.6262580419087, 33.9144765563699], [-80.6133414541257, 33.890452095583], [-80.6209939316891, 33.8790462288043], [-80.6195979869085, 33.8422235268661], [-80.5938105001713, 33.7955290278797], [-80.5978773339819, 33.7486737932411], [-80.6182177387468, 33.7371987695551]]]","[[-80.43846251485519, 33.909406577392794]]"
2002-11-11 14:45:00.0,2002-11-11 13:48:00.0,severe-thunderstorm,"[[[-80.6182177387468, 33.7371987695551], [-80.6091997319746, 33.7140553689799], [-80.5830534518347, 33.6859953762171], [-80.5609354677847, 33.6797399631247], [-80.5336677099124, 33.6457636540184], [-80.5023407542246, 33.6636400506314], [-80.4783913075668, 33.716492142513], [-80.4574100746776, 33.7161260974556], [-80.4464996142291, 33.7384494924384], [-80.423313399728, 33.7389913641362], [-80.4226955510717, 33.7262618856407], [-80.4353834905863, 33.7257620661498], [-80.4325606855027, 33.7139443091453], [-80.3906210760915, 33.7163707467308], [-80.3947557263131, 33.7691042498956], [-80.2815634430067, 33.7826204395092], [-80.2551267780039, 33.8081481009736], [-79.9737771120828, 33.9470896935356], [-79.8967641044592, 33.986140917913], [-79.991475535252, 34.0466398407864], [-80.0175238195461, 34.012548514004], [-80.0673910904094, 34.0043467455545], [-80.178631286287, 33.9496785329954], [-80.184848759157, 34.0037660825154], [-80.241872540713, 33.9909332553224], [-80.2658589550627, 34.0404243548896], [-80.2941341917833, 34.0412632466709], [-80.2958808023073, 34.0639872020266], [-80.3148093459755, 34.0816641621132], [-80.379141929236, 34.0823806054402], [-80.3902732795695, 34.089616918761], [-80.399665483033, 34.0827656596693], [-80.4708408793493, 34.1129466151393], [-80.4728077267745, 34.1638458667925], [-80.5065994236065, 34.1518826637078], [-80.5728482914912, 34.1020355191055], [-80.6122852130714, 34.1091036301038], [-80.6160773787421, 34.0972705509276], [-80.632557635833, 34.0771824700808], [-80.6035126876175, 34.0505183226451], [-80.6049553826467, 34.0214201588364], [-80.6484898136581, 33.9920929964001], [-80.6372593434911, 33.9739696572232], [-80.6155764002119, 33.9636320986459], [-80.6215046600891, 33.9431436282265], [-80.6153172270809, 33.9299946163716], [-80.6262580419087, 33.9144765563699], [-80.6133414541257, 33.890452095583], [-80.6209939316891, 33.8790462288043], [-80.6195979869085, 33.8422235268661], [-80.5938105001713, 33.7955290278797], [-80.5978773339819, 33.7486737932411], [-80.6182177387468, 33.7371987695551]]]","[[-80.43846251485519, 33.909406577392794]]"
2002-11-11 14:45:00.0,2002-11-11 13:52:00.0,severe-thunderstorm,"[[[-79.37, 35.5], [-79.3, 35.38], [-79.12, 35.32], [-79.07, 35.61], [-79.37, 35.5]]]","[[-79.24600000000001, 35.462]]"
2002-11-11 14:45:00.0,2002-11-11 13:53:00.0,severe-thunderstorm,"[[[-80.0696777841914, 34.0879823376419], [-80.1179799902339, 34.1211199657617], [-80.1496876746397, 34.1606243919915], [-80.1164142236954, 34.1879294618685], [-80.109219051588, 34.2052059017717], [-80.1800741505825, 34.3373503428588], [-80.1806768580503, 34.3600706077963], [-80.1901527572165, 34.3627790145746], [-80.2050991474532, 34.3336729980567], [-80.2362050261615, 34.3145310159108], [-80.2563315874757, 34.3453878504906], [-80.2892451644033, 34.368027972227], [-80.2825769321351, 34.3721325429207], [-80.3364644547228, 34.3456358554151], [-80.3291707488642, 34.3320250373281], [-80.3647929661965, 34.3350996658783], [-80.3691496084072, 34.3150953574663], [-80.3612913333537, 34.3001226726125], [-80.4035360672459, 34.2958958180962], [-80.4378996719845, 34.2753190408079], [-80.4276388321647, 34.2290086108498], [-80.4491853120715, 34.2071121749279], [-80.4578687900923, 34.172539663996], [-80.4728077267745, 34.1638458667925], [-80.4708408793493, 34.1129466151393], [-80.399665483033, 34.0827656596693], [-80.3902732795695, 34.089616918761], [-80.379141929236, 34.0823806054402], [-80.3148093459755, 34.0816641621132], [-80.2958808023073, 34.0639872020266], [-80.2941341917833, 34.0412632466709], [-80.2658589550627, 34.0404243548896], [-80.241872540713, 33.9909332553224], [-80.184848759157, 34.0037660825154], [-80.178631286287, 33.9496785329954], [-80.0673910904094, 34.0043467455545], [-80.0175238195461, 34.012548514004], [-79.991475535252, 34.0466398407864], [-80.0696777841914, 34.0879823376419]]]","[[-80.26551721901478, 34.185114313886444]]"
2002-11-11 14:45:00.0,2002-11-11 13:53:00.0,severe-thunderstorm,"[[[-80.0696777841914, 34.0879823376419], [-80.1179799902339, 34.1211199657617], [-80.1496876746397, 34.1606243919915], [-80.1164142236954, 34.1879294618685], [-80.109219051588, 34.2052059017717], [-80.1800741505825, 34.3373503428588], [-80.1806768580503, 34.3600706077963], [-80.1901527572165, 34.3627790145746], [-80.2050991474532, 34.3336729980567], [-80.2362050261615, 34.3145310159108], [-80.2563315874757, 34.3453878504906], [-80.2892451644033, 34.368027972227], [-80.2825769321351, 34.3721325429207], [-80.3364644547228, 34.3456358554151], [-80.3291707488642, 34.3320250373281], [-80.3647929661965, 34.3350996658783], [-80.3691496084072, 34.3150953574663], [-80.3612913333537, 34.3001226726125], [-80.4035360672459, 34.2958958180962], [-80.4378996719845, 34.2753190408079], [-80.4276388321647, 34.2290086108498], [-80.4491853120715, 34.2071121749279], [-80.4578687900923, 34.172539663996], [-80.4728077267745, 34.1638458667925], [-80.4708408793493, 34.1129466151393], [-80.399665483033, 34.0827656596693], [-80.3902732795695, 34.089616918761], [-80.379141929236, 34.0823806054402], [-80.3148093459755, 34.0816641621132], [-80.2958808023073, 34.0639872020266], [-80.2941341917833, 34.0412632466709], [-80.2658589550627, 34.0404243548896], [-80.241872540713, 33.9909332553224], [-80.184848759157, 34.0037660825154], [-80.178631286287, 33.9496785329954], [-80.0673910904094, 34.0043467455545], [-80.0175238195461, 34.012548514004], [-79.991475535252, 34.0466398407864], [-80.0696777841914, 34.0879823376419]]]","[[-80.26551721901478, 34.185114313886444]]"
2002-11-11 14:45:00.0,2002-11-11 13:54:00.0,severe-thunderstorm,"[[[-77.24, 38.22], [-77.16, 38.06], [-76.56, 38.35], [-76.74, 38.56], [-77.24, 38.22]]]","[[-76.988, 38.282]]"
2002-11-11 15:00:00.0,2002-11-11 14:10:00.0,severe-thunderstorm,"[[[-79.27, 35.21], [-79.6, 34.87], [-79.39, 34.74], [-79.04, 34.96], [-79.27, 35.21]]]","[[-79.314, 34.998000000000005]]"
2002-11-11 14:45:00.0,2002-11-11 14:14:00.0,severe-thunderstorm,"[[[-79.19, 36.07], [-79.06, 35.86], [-78.73, 36.01], [-78.88, 36.21], [-79.19, 36.07]]]","[[-79.01, 36.044]]"
2002-11-11 14:50:00.0,2002-11-11 14:15:00.0,severe-thunderstorm,"[[[-80.08, 34.71], [-80.16, 34.45], [-79.46, 34.65], [-79.68, 34.82], [-79.92, 34.81], [-80.08, 34.71]]]","[[-79.89666666666666, 34.69166666666667]]"
2002-11-11 15:15:00.0,2002-11-11 14:18:00.0,severe-thunderstorm,"[[[-79.04, 35.48], [-79.14, 35.23], [-78.62, 35.28], [-78.74, 35.54], [-78.92, 35.57], [-79.04, 35.48]]]","[[-78.91666666666667, 35.43]]"
2002-11-11 15:15:00.0,2002-11-11 14:23:00.0,severe-thunderstorm,"[[[-78.92, 35.85], [-78.98, 35.61], [-78.71, 35.54], [-78.32, 35.78], [-78.59, 36.03], [-78.92, 35.85]]]","[[-78.74, 35.776666666666664]]"
2002-11-11 15:05:00.0,2002-11-11 14:39:00.0,severe-thunderstorm,"[[[-79.9, 34.11], [-80.0, 33.89], [-79.48, 33.86], [-79.59, 34.24], [-79.9, 34.11]]]","[[-79.774, 34.041999999999994]]"
2002-11-11 15:05:00.0,2002-11-11 14:39:00.0,severe-thunderstorm,"[[[-79.9, 34.11], [-80.0, 33.89], [-79.48, 33.86], [-79.59, 34.24], [-79.9, 34.11]]]","[[-79.774, 34.041999999999994]]"
2002-11-11 15:30:00.0,2002-11-11 14:39:00.0,severe-thunderstorm,"[[[-78.86, 35.24], [-79.1, 35.09], [-78.87, 34.85], [-78.59, 34.86], [-78.64, 35.2], [-78.86, 35.24]]]","[[-78.82, 35.080000000000005]]"
2002-11-11 15:15:00.0,2002-11-11 14:40:00.0,tornado,"[[[-78.97, 35.74], [-78.88, 35.57], [-78.37, 35.74], [-78.57, 35.92], [-78.97, 35.74]]]","[[-78.752, 35.742000000000004]]"
2002-11-11 15:30:00.0,2002-11-11 14:50:00.0,tornado,"[[[-79.13, 35.23], [-79.1, 35.0], [-78.68, 35.02], [-78.57, 35.36], [-79.13, 35.23]]]","[[-78.922, 35.168]]"
2002-11-11 16:00:00.0,2002-11-11 14:57:00.0,special-marine,"[[[-88.38, 30.28], [-88.29, 30.12], [-87.81, 30.31], [-87.94, 30.47], [-88.38, 30.28]]]","[[-88.16, 30.292]]"
2002-11-11 15:45:00.0,2002-11-11 15:01:00.0,severe-thunderstorm,"[[[-78.61, 35.63], [-78.6, 35.43], [-78.32, 35.3], [-78.12, 35.48], [-78.26, 35.78], [-78.61, 35.63]]]","[[-78.42, 35.541666666666664]]"
2002-11-11 16:00:00.0,2002-11-11 15:16:00.0,severe-thunderstorm,"[[[-78.56, 35.29], [-78.64, 35.0], [-78.19, 34.83], [-78.18, 35.19], [-78.56, 35.29]]]","[[-78.426, 35.12]]"
2002-11-11 17:00:00.0,2002-11-11 15:24:00.0,special-marine,"[[[-75.77, 38.96], [-75.66, 38.83], [-74.91, 39.16], [-75.46, 39.47], [-75.77, 38.96]]]","[[-75.514, 39.076]]"
2002-11-11 16:00:00.0,2002-11-11 15:30:00.0,severe-thunderstorm,"[[[-78.13, 36.02], [-78.05, 35.95], [-77.77, 36.1], [-77.98, 36.2], [-78.13, 36.02]]]","[[-78.012, 36.058]]"
2002-11-11 16:15:00.0,2002-11-11 15:31:00.0,severe-thunderstorm,"[[[-78.07, 35.58], [-78.27, 35.28], [-77.84, 35.14], [-77.83, 35.57], [-78.07, 35.58]]]","[[-78.01599999999999, 35.42999999999999]]"
2002-11-11 16:15:00.0,2002-11-11 15:47:00.0,tornado,"[[[-78.1, 35.44], [-78.27, 35.24], [-77.85, 35.17], [-77.85, 35.4], [-78.1, 35.44]]]","[[-78.03399999999999, 35.338]]"
