EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2009-12-24 09:15:00.0,2009-12-24 08:48:00.0,tornado,"[[[-93.5, 32.39], [-93.28, 32.71], [-93.52, 32.81], [-93.68, 32.46], [-93.5, 32.39]]]","[[-93.49600000000001, 32.552]]"
2009-12-24 09:45:00.0,2009-12-24 08:54:00.0,severe-thunderstorm,"[[[-93.22, 32.16], [-93.57, 32.11], [-93.6, 31.78], [-93.24, 31.75], [-93.22, 32.16]]]","[[-93.37, 31.991999999999997]]"
2009-12-24 09:30:00.0,2009-12-24 08:54:00.0,tornado,"[[[-93.7, 31.15], [-93.8, 31.18], [-94.04, 31.15], [-94.05, 31.14], [-94.05, 31.12], [-94.07, 31.12], [-94.13, 30.95], [-93.97, 30.89], [-93.7, 31.15]]]","[[-93.94555555555557, 31.09444444444444]]"
2009-12-24 09:45:00.0,2009-12-24 09:03:00.0,tornado,"[[[-93.54, 32.07], [-93.36, 31.92], [-92.94, 32.25], [-93.32, 32.46], [-93.41, 32.29], [-93.41, 32.25], [-93.42, 32.24], [-93.44, 32.24], [-93.54, 32.07]]]","[[-93.37555555555554, 32.19888888888889]]"
2009-12-24 09:45:00.0,2009-12-24 09:03:00.0,tornado,"[[[-93.54, 32.07], [-93.36, 31.92], [-92.94, 32.25], [-93.32, 32.46], [-93.41, 32.29], [-93.41, 32.25], [-93.42, 32.24], [-93.44, 32.24], [-93.54, 32.07]]]","[[-93.37555555555554, 32.19888888888889]]"
2009-12-24 10:00:00.0,2009-12-24 09:18:00.0,tornado,"[[[-93.87, 31.6], [-94.02, 31.14], [-93.98, 31.14], [-93.85, 31.16], [-93.69, 31.17], [-93.42, 31.51], [-93.83, 31.62], [-93.84, 31.61], [-93.84, 31.59], [-93.87, 31.6]]]","[[-93.82100000000001, 31.413999999999998]]"
2009-12-24 10:00:00.0,2009-12-24 09:23:00.0,tornado,"[[[-93.43, 32.09], [-93.6, 31.69], [-93.46, 31.64], [-93.15, 31.99], [-93.43, 32.09]]]","[[-93.414, 31.9]]"
2009-12-24 13:30:00.0,2009-12-24 09:37:00.0,flash-flood,"[[[-92.09, 32.69], [-92.05, 33.02], [-92.2, 33.24], [-92.37, 33.29], [-92.42, 33.28], [-92.54, 33.35], [-93.1, 33.39], [-93.1, 33.41], [-93.35, 33.44], [-93.37, 33.43], [-93.44, 32.57], [-93.02, 32.57], [-93.08, 32.15], [-92.81, 32.16], [-92.77, 32.45], [-92.62, 32.46], [-92.61, 32.5], [-92.42, 32.5], [-92.4, 32.58], [-92.21, 32.62], [-92.09, 32.69]]]","[[-92.66952380952381, 32.847142857142856]]"
2009-12-24 11:45:00.0,2009-12-24 09:40:00.0,special-marine,"[[[-94.81, 28.05], [-94.04, 28.62], [-94.38, 29.53], [-94.49, 29.51], [-94.57, 29.59], [-94.75, 29.55], [-94.7, 29.77], [-94.83, 29.77], [-94.91, 29.67], [-95.08, 29.75], [-94.92, 29.5], [-94.9, 29.31], [-95.11, 29.18], [-95.23, 29.23], [-95.16, 29.16], [-95.17, 29.12], [-95.28, 29.09], [-95.28, 29.07], [-95.2, 29.09], [-95.31, 28.93], [-94.81, 28.05]]]","[[-94.90142857142857, 29.21619047619048]]"
2009-12-24 11:45:00.0,2009-12-24 09:40:00.0,special-marine,"[[[-94.81, 28.05], [-94.04, 28.62], [-94.38, 29.53], [-94.49, 29.51], [-94.57, 29.59], [-94.75, 29.55], [-94.7, 29.77], [-94.83, 29.77], [-94.91, 29.67], [-95.08, 29.75], [-94.92, 29.5], [-94.9, 29.31], [-95.11, 29.18], [-95.23, 29.23], [-95.16, 29.16], [-95.17, 29.12], [-95.28, 29.09], [-95.28, 29.07], [-95.2, 29.09], [-95.31, 28.93], [-94.81, 28.05]]]","[[-94.90142857142857, 29.21619047619048]]"
2009-12-24 17:30:00.0,2009-12-24 10:05:00.0,flash-flood,"[[[-92.91, 34.36], [-93.01, 34.22], [-92.97, 34.21], [-92.92, 34.23], [-92.82, 34.4], [-92.86, 34.44], [-92.88, 34.45], [-92.92, 34.42], [-92.86, 34.39], [-92.91, 34.36]]]","[[-92.90599999999999, 34.348]]"
2009-12-24 12:15:00.0,2009-12-24 10:09:00.0,special-marine,"[[[-93.23, 29.93], [-93.32, 30.08], [-93.35, 29.91], [-93.45, 29.87], [-93.36, 29.78], [-93.83, 29.72], [-93.89, 29.8], [-93.77, 29.87], [-93.76, 30.01], [-93.78, 30.01], [-93.86, 30.0], [-93.96, 29.82], [-93.85, 29.68], [-94.07, 29.68], [-94.39, 29.55], [-94.04, 28.6], [-93.36, 28.77], [-93.3, 29.66], [-93.34, 29.83], [-93.25, 29.84], [-93.23, 29.93]]]","[[-93.63761904761903, 29.730476190476192]]"
2009-12-24 11:00:00.0,2009-12-24 10:17:00.0,tornado,"[[[-93.66, 31.55], [-93.44, 31.47], [-93.24, 31.85], [-93.3, 31.89], [-93.33, 31.89], [-93.35, 31.9], [-93.34, 31.92], [-93.44, 31.99], [-93.66, 31.55]]]","[[-93.41777777777776, 31.778888888888893]]"
2009-12-24 11:00:00.0,2009-12-24 10:21:00.0,tornado,"[[[-92.9, 32.86], [-93.26, 32.5], [-93.1, 32.37], [-92.66, 32.66], [-92.9, 32.86]]]","[[-92.96399999999998, 32.65]]"
2009-12-24 11:15:00.0,2009-12-24 10:28:00.0,severe-thunderstorm,"[[[-92.89, 31.9], [-92.67, 32.2], [-92.68, 32.45], [-92.88, 32.46], [-92.88, 32.58], [-92.9, 32.59], [-93.07, 32.51], [-93.19, 32.36], [-93.38, 31.97], [-93.18, 31.79], [-92.89, 31.9]]]","[[-92.96454545454546, 32.24636363636363]]"
2009-12-24 15:30:00.0,2009-12-24 10:53:00.0,flash-flood,"[[[-89.97, 36.39], [-89.99, 36.64], [-90.16, 36.63], [-90.23, 36.51], [-91.42, 36.49], [-91.32, 36.41], [-91.27, 36.31], [-91.27, 36.25], [-91.36, 36.23], [-91.37, 35.9], [-91.04, 35.88], [-91.03, 35.44], [-90.39, 35.44], [-89.67, 36.41], [-89.74, 36.44], [-89.78, 36.39], [-89.97, 36.39]]]","[[-90.58705882352943, 36.244117647058815]]"
2009-12-24 15:30:00.0,2009-12-24 10:53:00.0,flash-flood,"[[[-89.97, 36.39], [-89.99, 36.64], [-90.16, 36.63], [-90.23, 36.51], [-91.42, 36.49], [-91.32, 36.41], [-91.27, 36.31], [-91.27, 36.25], [-91.36, 36.23], [-91.37, 35.9], [-91.04, 35.88], [-91.03, 35.44], [-90.39, 35.44], [-89.67, 36.41], [-89.74, 36.44], [-89.78, 36.39], [-89.97, 36.39]]]","[[-90.58705882352943, 36.244117647058815]]"
2009-12-24 11:45:00.0,2009-12-24 10:54:00.0,severe-thunderstorm,"[[[-92.62, 32.51], [-92.45, 32.57], [-92.49, 33.01], [-92.84, 33.01], [-92.97, 32.79], [-92.88, 32.44], [-92.87, 32.32], [-92.77, 32.39], [-92.77, 32.45], [-92.68, 32.46], [-92.62, 32.51]]]","[[-92.72363636363636, 32.58727272727272]]"
2009-12-24 11:45:00.0,2009-12-24 10:54:00.0,severe-thunderstorm,"[[[-92.62, 32.51], [-92.45, 32.57], [-92.49, 33.01], [-92.84, 33.01], [-92.97, 32.79], [-92.88, 32.44], [-92.87, 32.32], [-92.77, 32.39], [-92.77, 32.45], [-92.68, 32.46], [-92.62, 32.51]]]","[[-92.72363636363636, 32.58727272727272]]"
2009-12-24 11:45:00.0,2009-12-24 10:59:00.0,severe-thunderstorm,"[[[-93.82, 31.58], [-93.58, 31.53], [-93.44, 31.88], [-93.44, 31.92], [-93.42, 31.93], [-93.4, 31.96], [-93.55, 32.14], [-93.83, 31.59], [-93.82, 31.58]]]","[[-93.58888888888889, 31.790000000000003]]"
2009-12-24 11:45:00.0,2009-12-24 10:59:00.0,severe-thunderstorm,"[[[-93.82, 31.58], [-93.58, 31.53], [-93.44, 31.88], [-93.44, 31.92], [-93.42, 31.93], [-93.4, 31.96], [-93.55, 32.14], [-93.83, 31.59], [-93.82, 31.58]]]","[[-93.58888888888889, 31.790000000000003]]"
2009-12-24 12:00:00.0,2009-12-24 11:21:00.0,severe-thunderstorm,"[[[-93.21, 31.95], [-93.01, 32.22], [-92.99, 32.44], [-93.15, 32.5], [-93.15, 32.49], [-93.14, 32.48], [-93.15, 32.46], [-93.21, 32.46], [-93.38, 32.14], [-93.21, 31.95]]]","[[-93.16, 32.309]]"
2009-12-24 12:00:00.0,2009-12-24 11:21:00.0,severe-thunderstorm,"[[[-93.21, 31.95], [-93.01, 32.22], [-92.99, 32.44], [-93.15, 32.5], [-93.15, 32.49], [-93.14, 32.48], [-93.15, 32.46], [-93.21, 32.46], [-93.38, 32.14], [-93.21, 31.95]]]","[[-93.16, 32.309]]"
2009-12-24 12:15:00.0,2009-12-24 11:24:00.0,tornado,"[[[-93.39, 31.9], [-93.21, 31.83], [-92.96, 32.19], [-93.26, 32.32], [-93.37, 31.97], [-93.34, 31.91], [-93.37, 31.91], [-93.38, 31.92], [-93.39, 31.9]]]","[[-93.29666666666667, 31.98333333333333]]"
2009-12-24 12:15:00.0,2009-12-24 11:24:00.0,tornado,"[[[-93.39, 31.9], [-93.21, 31.83], [-92.96, 32.19], [-93.26, 32.32], [-93.37, 31.97], [-93.34, 31.91], [-93.37, 31.91], [-93.38, 31.92], [-93.39, 31.9]]]","[[-93.29666666666667, 31.98333333333333]]"
2009-12-24 12:30:00.0,2009-12-24 11:27:00.0,tornado,"[[[-91.87, 32.1], [-91.86, 32.14], [-91.9, 32.18], [-91.96, 32.19], [-91.98, 32.24], [-92.05, 32.27], [-92.34, 31.74], [-92.16, 31.67], [-92.0, 31.85], [-92.0, 31.92], [-91.93, 31.92], [-91.87, 31.98], [-91.91, 32.09], [-91.87, 32.1]]]","[[-91.97857142857144, 32.02785714285715]]"
2009-12-24 15:30:00.0,2009-12-24 11:32:00.0,flash-flood,"[[[-92.36, 32.58], [-92.06, 33.0], [-92.23, 33.27], [-92.3, 33.27], [-92.33, 33.3], [-92.42, 33.28], [-92.45, 33.33], [-92.51, 33.33], [-92.53, 33.37], [-92.59, 33.38], [-92.65, 33.37], [-92.75, 33.4], [-92.97, 33.38], [-93.04, 32.42], [-92.62, 32.46], [-92.61, 32.5], [-92.41, 32.51], [-92.41, 32.58], [-92.36, 32.58]]]","[[-92.50526315789473, 33.01631578947369]]"
2009-12-24 12:30:00.0,2009-12-24 11:40:00.0,tornado,"[[[-93.06, 32.19], [-92.79, 32.48], [-93.05, 32.59], [-93.08, 32.59], [-93.24, 32.27], [-93.06, 32.19]]]","[[-93.04666666666667, 32.385]]"
2009-12-24 15:45:00.0,2009-12-24 11:54:00.0,flash-flood,"[[[-94.17, 31.11], [-93.69, 31.17], [-93.44, 31.28], [-93.38, 31.36], [-93.25, 31.37], [-93.32, 31.65], [-92.92, 32.16], [-92.87, 32.59], [-93.17, 32.58], [-93.15, 32.46], [-93.37, 32.41], [-93.41, 32.24], [-93.57, 32.24], [-93.65, 32.17], [-94.03, 32.19], [-94.08, 32.37], [-94.34, 32.33], [-94.49, 32.37], [-94.3, 31.57], [-94.28, 31.21], [-94.17, 31.11]]]","[[-93.66904761904762, 31.90190476190477]]"
2009-12-24 13:00:00.0,2009-12-24 12:14:00.0,severe-thunderstorm,"[[[-92.91, 32.98], [-93.14, 32.6], [-92.99, 32.46], [-92.97, 32.28], [-92.72, 32.5], [-92.72, 32.86], [-92.91, 32.98]]]","[[-92.90857142857143, 32.66571428571429]]"
2009-12-24 13:00:00.0,2009-12-24 12:18:00.0,tornado,"[[[-93.33, 31.55], [-93.21, 31.55], [-92.99, 31.89], [-93.14, 31.98], [-93.2, 31.98], [-93.34, 31.67], [-93.33, 31.55]]]","[[-93.22, 31.73857142857143]]"
2009-12-24 13:15:00.0,2009-12-24 12:18:00.0,special-marine,"[[[-93.3, 29.83], [-93.29, 29.97], [-93.45, 29.87], [-93.36, 29.83], [-93.36, 29.78], [-93.74, 29.76], [-93.83, 29.72], [-93.89, 29.79], [-93.85, 29.86], [-93.9, 29.9], [-93.95, 29.83], [-93.85, 29.69], [-94.07, 29.68], [-94.16, 28.91], [-94.04, 28.6], [-93.44, 28.77], [-93.31, 28.77], [-93.3, 29.78], [-93.34, 29.78], [-93.34, 29.83], [-93.3, 29.83]]]","[[-93.62238095238094, 29.608571428571427]]"
2009-12-24 13:45:00.0,2009-12-24 12:49:00.0,severe-thunderstorm,"[[[-92.81, 33.17], [-93.01, 32.69], [-92.84, 32.57], [-92.67, 32.56], [-92.34, 33.03], [-92.4, 33.13], [-92.81, 33.17]]]","[[-92.69714285714284, 32.902857142857144]]"
2009-12-24 13:45:00.0,2009-12-24 12:53:00.0,tornado,"[[[-93.13, 32.31], [-93.26, 31.92], [-93.09, 31.9], [-92.92, 32.26], [-93.13, 32.31]]]","[[-93.10600000000001, 32.14]]"
2009-12-24 14:30:00.0,2009-12-24 13:00:00.0,special-marine,"[[[-93.16, 29.79], [-93.26, 29.8], [-93.3, 28.77], [-93.23, 28.74], [-92.52, 28.58], [-92.37, 29.56], [-92.65, 29.6], [-92.96, 29.73], [-93.16, 29.79]]]","[[-92.95666666666666, 29.373333333333335]]"
2009-12-24 14:00:00.0,2009-12-24 13:18:00.0,tornado,"[[[-92.79, 32.92], [-93.04, 32.44], [-92.88, 32.37], [-92.52, 32.83], [-92.79, 32.92]]]","[[-92.804, 32.696000000000005]]"
2009-12-24 13:45:00.0,2009-12-24 13:20:00.0,tornado,"[[[-91.96, 30.96], [-92.2, 30.98], [-92.33, 30.97], [-92.33, 30.98], [-92.34, 30.98], [-92.28, 30.61], [-92.15, 30.6], [-91.96, 30.96]]]","[[-92.19375, 30.880000000000003]]"
2009-12-24 13:45:00.0,2009-12-24 13:20:00.0,tornado,"[[[-91.96, 30.96], [-92.2, 30.98], [-92.33, 30.97], [-92.33, 30.98], [-92.34, 30.98], [-92.28, 30.61], [-92.15, 30.6], [-91.96, 30.96]]]","[[-92.19375, 30.880000000000003]]"
2009-12-24 14:15:00.0,2009-12-24 13:30:00.0,severe-thunderstorm,"[[[-92.5, 32.16], [-92.44, 32.61], [-92.56, 32.75], [-92.58, 32.75], [-92.85, 32.63], [-92.88, 32.6], [-92.87, 32.58], [-92.95, 32.59], [-93.06, 32.54], [-92.96, 32.24], [-92.95, 32.15], [-92.5, 32.16]]]","[[-92.75833333333334, 32.48]]"
2009-12-24 14:15:00.0,2009-12-24 13:30:00.0,severe-thunderstorm,"[[[-92.5, 32.16], [-92.44, 32.61], [-92.56, 32.75], [-92.58, 32.75], [-92.85, 32.63], [-92.88, 32.6], [-92.87, 32.58], [-92.95, 32.59], [-93.06, 32.54], [-92.96, 32.24], [-92.95, 32.15], [-92.5, 32.16]]]","[[-92.75833333333334, 32.48]]"
2009-12-24 14:15:00.0,2009-12-24 13:33:00.0,severe-thunderstorm,"[[[-92.5, 32.81], [-92.2, 33.21], [-92.22, 33.27], [-92.28, 33.29], [-92.3, 33.27], [-92.33, 33.3], [-92.42, 33.28], [-92.45, 33.31], [-92.45, 33.33], [-92.51, 33.33], [-92.53, 33.37], [-92.63, 33.38], [-92.71, 33.25], [-92.69, 32.88], [-92.5, 32.81]]]","[[-92.44800000000001, 33.205999999999996]]"
2009-12-24 14:15:00.0,2009-12-24 13:34:00.0,severe-thunderstorm,"[[[-91.82, 32.11], [-91.93, 31.57], [-91.75, 31.53], [-91.55, 32.03], [-91.82, 32.11]]]","[[-91.774, 31.870000000000005]]"
2009-12-24 14:00:00.0,2009-12-24 13:37:00.0,tornado,"[[[-92.45, 30.53], [-92.47, 30.26], [-92.3, 30.26], [-92.17, 30.53], [-92.45, 30.53]]]","[[-92.36800000000001, 30.422000000000004]]"
2009-12-24 14:15:00.0,2009-12-24 13:42:00.0,tornado,"[[[-92.19, 31.16], [-92.18, 30.88], [-92.06, 30.87], [-91.93, 31.11], [-92.19, 31.16]]]","[[-92.11, 31.036]]"
2009-12-24 14:15:00.0,2009-12-24 13:42:00.0,tornado,"[[[-92.19, 31.16], [-92.18, 30.88], [-92.06, 30.87], [-91.93, 31.11], [-92.19, 31.16]]]","[[-92.11, 31.036]]"
2009-12-24 14:15:00.0,2009-12-24 13:45:00.0,tornado,"[[[-92.58, 30.55], [-92.6, 30.23], [-92.48, 30.23], [-92.36, 30.53], [-92.58, 30.55]]]","[[-92.52000000000001, 30.418]]"
2009-12-24 14:45:00.0,2009-12-24 13:51:00.0,tornado,"[[[-92.74, 32.92], [-92.95, 32.34], [-92.78, 32.28], [-92.47, 32.83], [-92.74, 32.92]]]","[[-92.73600000000002, 32.658]]"
2009-12-24 18:00:00.0,2009-12-24 14:02:00.0,flash-flood,"[[[-92.01, 33.29], [-92.11, 33.08], [-92.07, 33.03], [-91.99, 32.71], [-91.91, 32.66], [-91.91, 32.52], [-91.99, 32.41], [-91.91, 32.26], [-91.48, 32.54], [-91.32, 32.99], [-91.19, 33.04], [-91.26, 33.52], [-91.43, 33.55], [-91.46, 33.4], [-91.78, 33.4], [-91.97, 33.37], [-91.97, 33.31], [-92.01, 33.29]]]","[[-91.76500000000001, 33.020555555555546]]"
2009-12-24 16:00:00.0,2009-12-24 14:02:00.0,special-marine,"[[[-91.85, 28.43], [-91.24, 28.12], [-91.33, 29.31], [-91.28, 29.32], [-91.28, 29.51], [-91.41, 29.53], [-91.42, 29.63], [-91.43, 29.56], [-91.52, 29.54], [-91.54, 29.64], [-91.62, 29.65], [-91.6, 29.78], [-91.84, 29.73], [-91.82, 29.84], [-91.96, 29.85], [-92.2, 29.74], [-92.11, 29.6], [-92.36, 29.56], [-92.5, 28.59], [-91.98, 28.43], [-91.85, 28.43]]]","[[-91.72095238095235, 29.32333333333333]]"
2009-12-24 18:00:00.0,2009-12-24 14:02:00.0,flash-flood,"[[[-92.01, 33.29], [-92.11, 33.08], [-92.07, 33.03], [-91.99, 32.71], [-91.91, 32.66], [-91.91, 32.52], [-91.99, 32.41], [-91.91, 32.26], [-91.48, 32.54], [-91.32, 32.99], [-91.19, 33.04], [-91.26, 33.52], [-91.43, 33.55], [-91.46, 33.4], [-91.78, 33.4], [-91.97, 33.37], [-91.97, 33.31], [-92.01, 33.29]]]","[[-91.76500000000001, 33.020555555555546]]"
2009-12-24 15:15:00.0,2009-12-24 14:09:00.0,tornado,"[[[-92.01, 31.49], [-92.0, 31.24], [-91.92, 31.23], [-91.94, 31.29], [-91.9, 31.3], [-91.78, 31.23], [-91.68, 31.21], [-91.72, 31.14], [-91.7, 31.12], [-91.59, 31.2], [-91.64, 31.27], [-91.54, 31.27], [-91.5, 31.32], [-91.57, 31.42], [-91.53, 31.43], [-91.49, 31.38], [-91.46, 31.4], [-91.51, 31.46], [-91.5, 31.52], [-91.97, 31.68], [-92.01, 31.49]]]","[[-91.71238095238095, 31.337619047619043]]"
2009-12-24 15:15:00.0,2009-12-24 14:09:00.0,tornado,"[[[-92.01, 31.49], [-92.0, 31.24], [-91.92, 31.23], [-91.94, 31.29], [-91.9, 31.3], [-91.78, 31.23], [-91.68, 31.21], [-91.72, 31.14], [-91.7, 31.12], [-91.59, 31.2], [-91.64, 31.27], [-91.54, 31.27], [-91.5, 31.32], [-91.57, 31.42], [-91.53, 31.43], [-91.49, 31.38], [-91.46, 31.4], [-91.51, 31.46], [-91.5, 31.52], [-91.97, 31.68], [-92.01, 31.49]]]","[[-91.71238095238095, 31.337619047619043]]"
2009-12-24 14:45:00.0,2009-12-24 14:22:00.0,tornado,"[[[-92.2, 30.66], [-92.21, 30.85], [-92.35, 30.85], [-92.3, 30.66], [-92.2, 30.65], [-92.2, 30.66]]]","[[-92.24333333333334, 30.721666666666668]]"
2009-12-24 15:15:00.0,2009-12-24 14:28:00.0,severe-thunderstorm,"[[[-91.94, 33.89], [-92.31, 33.44], [-92.14, 33.31], [-91.62, 33.68], [-91.94, 33.89]]]","[[-91.99, 33.641999999999996]]"
2009-12-24 15:00:00.0,2009-12-24 14:32:00.0,tornado,"[[[-92.09, 29.81], [-92.01, 29.79], [-91.97, 29.8], [-91.96, 29.8], [-91.96, 29.83], [-91.95, 29.82], [-91.94, 29.83], [-91.78, 30.02], [-92.02, 30.05], [-92.09, 29.81]]]","[[-91.977, 29.855999999999995]]"
2009-12-24 15:00:00.0,2009-12-24 14:34:00.0,tornado,"[[[-92.06, 31.04], [-92.26, 31.08], [-92.29, 30.82], [-92.18, 30.77], [-92.18, 30.78], [-92.21, 30.8], [-92.21, 30.85], [-92.15, 30.85], [-92.06, 31.04]]]","[[-92.17777777777779, 30.892222222222227]]"
2009-12-24 15:15:00.0,2009-12-24 14:38:00.0,tornado,"[[[-92.04, 33.87], [-92.23, 33.49], [-92.03, 33.42], [-91.76, 33.76], [-92.04, 33.87]]]","[[-92.02000000000001, 33.682]]"
2009-12-24 15:15:00.0,2009-12-24 14:38:00.0,tornado,"[[[-92.04, 33.87], [-92.23, 33.49], [-92.03, 33.42], [-91.76, 33.76], [-92.04, 33.87]]]","[[-92.02000000000001, 33.682]]"
2009-12-24 15:15:00.0,2009-12-24 14:39:00.0,tornado,"[[[-91.75, 30.57], [-91.73, 30.71], [-91.75, 30.79], [-91.8, 30.82], [-91.79, 30.85], [-91.8, 30.86], [-91.91, 30.85], [-91.97, 30.46], [-91.77, 30.45], [-91.74, 30.55], [-91.75, 30.57]]]","[[-91.79636363636364, 30.679999999999996]]"
2009-12-24 15:45:00.0,2009-12-24 14:52:00.0,severe-thunderstorm,"[[[-92.12, 33.21], [-92.14, 33.18], [-92.11, 33.15], [-92.13, 33.09], [-92.07, 33.02], [-92.08, 32.87], [-92.06, 32.84], [-91.52, 32.99], [-91.79, 33.4], [-91.97, 33.4], [-91.96, 33.37], [-91.98, 33.35], [-91.97, 33.31], [-92.04, 33.28], [-92.05, 33.25], [-92.12, 33.21]]]","[[-92.00687500000001, 33.182500000000005]]"
2009-12-24 15:30:00.0,2009-12-24 14:56:00.0,tornado,"[[[-91.88, 30.01], [-91.73, 30.27], [-91.98, 30.28], [-92.02, 30.06], [-91.96, 30.05], [-91.97, 30.03], [-91.88, 30.01]]]","[[-91.91714285714285, 30.101428571428574]]"
2009-12-24 18:00:00.0,2009-12-24 15:02:00.0,flash-flood,"[[[-91.47, 32.42], [-91.89, 32.16], [-91.83, 31.93], [-91.59, 31.97], [-91.24, 31.92], [-91.16, 32.21], [-91.01, 32.24], [-91.0, 32.22], [-91.02, 32.13], [-91.01, 32.13], [-90.98, 32.29], [-90.91, 32.35], [-91.12, 32.5], [-91.12, 32.52], [-91.03, 32.49], [-91.01, 32.49], [-91.15, 32.65], [-91.1, 32.98], [-91.18, 32.9], [-91.25, 33.01], [-91.47, 32.42]]]","[[-91.21619047619048, 32.37761904761904]]"
2009-12-24 18:00:00.0,2009-12-24 15:02:00.0,flash-flood,"[[[-91.47, 32.42], [-91.89, 32.16], [-91.83, 31.93], [-91.59, 31.97], [-91.24, 31.92], [-91.16, 32.21], [-91.01, 32.24], [-91.0, 32.22], [-91.02, 32.13], [-91.01, 32.13], [-90.98, 32.29], [-90.91, 32.35], [-91.12, 32.5], [-91.12, 32.52], [-91.03, 32.49], [-91.01, 32.49], [-91.15, 32.65], [-91.1, 32.98], [-91.18, 32.9], [-91.25, 33.01], [-91.47, 32.42]]]","[[-91.21619047619048, 32.37761904761904]]"
2009-12-24 15:30:00.0,2009-12-24 15:03:00.0,tornado,"[[[-91.77, 29.98], [-91.8, 29.77], [-91.66, 29.75], [-91.54, 29.98], [-91.77, 29.98]]]","[[-91.708, 29.892000000000003]]"
2009-12-25 06:30:00.0,2009-12-24 15:07:00.0,flash-flood,"[[[-89.97, 36.39], [-89.99, 36.64], [-90.16, 36.63], [-90.23, 36.51], [-91.42, 36.49], [-91.32, 36.41], [-91.27, 36.31], [-91.27, 36.25], [-91.36, 36.23], [-91.37, 35.9], [-91.04, 35.88], [-91.03, 35.44], [-90.39, 35.44], [-89.67, 36.41], [-89.74, 36.44], [-89.78, 36.39], [-89.97, 36.39]]]","[[-90.58705882352943, 36.244117647058815]]"
2009-12-24 16:15:00.0,2009-12-24 15:10:00.0,tornado,"[[[-92.13, 33.2], [-92.13, 33.16], [-92.11, 33.15], [-92.13, 33.09], [-92.07, 33.02], [-92.08, 32.94], [-92.07, 32.93], [-91.51, 33.24], [-91.81, 33.4], [-91.97, 33.4], [-91.96, 33.37], [-91.98, 33.35], [-91.97, 33.31], [-92.13, 33.2]]]","[[-92.00357142857145, 33.19714285714286]]"
2009-12-24 15:45:00.0,2009-12-24 15:17:00.0,tornado,"[[[-91.77, 30.23], [-91.7, 30.49], [-91.88, 30.55], [-91.94, 30.26], [-91.77, 30.23]]]","[[-91.812, 30.351999999999997]]"
2009-12-24 16:15:00.0,2009-12-24 15:19:00.0,severe-thunderstorm,"[[[-91.92, 31.84], [-92.01, 31.28], [-92.0, 31.24], [-91.98, 31.23], [-91.96, 31.24], [-91.92, 31.23], [-91.91, 31.25], [-91.94, 31.29], [-91.9, 31.3], [-91.82, 31.27], [-91.78, 31.23], [-91.73, 31.22], [-91.51, 31.72], [-91.92, 31.84]]]","[[-91.87857142857142, 31.37]]"
2009-12-24 16:00:00.0,2009-12-24 15:23:00.0,severe-thunderstorm,"[[[-91.9, 31.94], [-91.9, 32.18], [-91.96, 32.19], [-91.98, 32.28], [-92.02, 32.29], [-91.99, 32.39], [-91.91, 32.51], [-91.91, 32.67], [-91.94, 32.67], [-91.97, 32.72], [-92.04, 32.71], [-92.06, 32.73], [-92.22, 32.6], [-92.33, 32.58], [-92.29, 31.93], [-91.9, 31.94]]]","[[-92.02, 32.395625]]"
2009-12-24 16:30:00.0,2009-12-24 15:25:00.0,severe-thunderstorm,"[[[-91.81, 32.95], [-92.07, 32.86], [-92.05, 32.7], [-91.97, 32.71], [-91.91, 32.67], [-91.91, 32.52], [-92.0, 32.39], [-92.03, 32.28], [-92.0, 32.27], [-92.01, 32.2], [-91.97, 32.17], [-91.91, 32.17], [-91.87, 32.13], [-91.92, 32.08], [-91.89, 31.98], [-91.82, 31.92], [-91.6, 32.03], [-91.81, 32.95]]]","[[-91.91944444444442, 32.38777777777778]]"
2009-12-24 16:00:00.0,2009-12-24 15:27:00.0,tornado,"[[[-91.56, 29.99], [-91.48, 30.25], [-91.49, 30.26], [-91.55, 30.26], [-91.58, 30.27], [-91.7, 30.26], [-91.71, 29.99], [-91.56, 29.99]]]","[[-91.57875000000001, 30.15875]]"
2009-12-24 16:30:00.0,2009-12-24 15:35:00.0,tornado,"[[[-91.69, 32.12], [-91.8, 31.64], [-91.59, 31.59], [-91.35, 32.06], [-91.69, 32.12]]]","[[-91.62400000000001, 31.906]]"
2009-12-24 16:30:00.0,2009-12-24 15:38:00.0,severe-thunderstorm,"[[[-91.57, 33.28], [-91.78, 32.75], [-91.53, 32.71], [-91.32, 33.23], [-91.57, 33.28]]]","[[-91.554, 33.05]]"
2009-12-24 16:30:00.0,2009-12-24 15:38:00.0,severe-thunderstorm,"[[[-91.57, 33.28], [-91.78, 32.75], [-91.53, 32.71], [-91.32, 33.23], [-91.57, 33.28]]]","[[-91.554, 33.05]]"
2009-12-24 19:00:00.0,2009-12-24 15:39:00.0,flash-flood,"[[[-90.75, 32.82], [-90.67, 34.13], [-90.94, 34.12], [-90.87, 34.1], [-91.09, 34.0], [-91.04, 33.68], [-91.22, 33.7], [-91.21, 32.92], [-91.0, 32.49], [-91.12, 32.52], [-91.12, 32.5], [-90.88, 32.38], [-91.16, 32.21], [-91.06, 32.06], [-90.76, 32.17], [-90.55, 32.52], [-90.75, 32.82]]]","[[-90.95235294117647, 33.008235294117654]]"
