EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2012-01-17 12:45:00.0,2012-01-17 11:37:00.0,severe-thunderstorm,"[[[-87.63, 38.64], [-87.63, 38.6], [-86.93, 38.63], [-86.96, 39.0], [-87.52, 38.92], [-87.55, 38.89], [-87.56, 38.86], [-87.53, 38.85], [-87.53, 38.81], [-87.5, 38.78], [-87.52, 38.77], [-87.51, 38.74], [-87.54, 38.68], [-87.61, 38.66], [-87.63, 38.64]]]","[[-87.47666666666665, 38.76466666666667]]"
2012-01-17 12:30:00.0,2012-01-17 11:47:00.0,severe-thunderstorm,"[[[-88.7, 38.61], [-88.7, 38.91], [-88.7, 38.92], [-88.8, 38.91], [-88.81, 38.94], [-89.25, 38.87], [-89.24, 38.57], [-88.7, 38.61]]]","[[-88.86250000000001, 38.792500000000004]]"
2012-01-17 12:30:00.0,2012-01-17 11:47:00.0,severe-thunderstorm,"[[[-88.7, 38.61], [-88.7, 38.91], [-88.7, 38.92], [-88.8, 38.91], [-88.81, 38.94], [-89.25, 38.87], [-89.24, 38.57], [-88.7, 38.61]]]","[[-88.86250000000001, 38.792500000000004]]"
2012-01-17 12:45:00.0,2012-01-17 11:53:00.0,severe-thunderstorm,"[[[-89.16, 38.21], [-89.15, 38.42], [-90.03, 38.28], [-90.04, 38.1], [-89.59, 38.16], [-89.59, 38.22], [-89.16, 38.21]]]","[[-89.53142857142858, 38.22857142857142]]"
2012-01-17 12:45:00.0,2012-01-17 12:01:00.0,severe-thunderstorm,"[[[-91.03, 37.6], [-90.54, 37.63], [-90.53, 37.64], [-90.15, 37.64], [-90.07, 37.71], [-89.99, 37.82], [-89.94, 37.87], [-89.9, 37.87], [-89.72, 38.02], [-90.5, 37.99], [-91.03, 37.6]]]","[[-90.30909090909091, 37.76272727272727]]"
2012-01-17 12:45:00.0,2012-01-17 12:01:00.0,severe-thunderstorm,"[[[-91.03, 37.6], [-90.54, 37.63], [-90.53, 37.64], [-90.15, 37.64], [-90.07, 37.71], [-89.99, 37.82], [-89.94, 37.87], [-89.9, 37.87], [-89.72, 38.02], [-90.5, 37.99], [-91.03, 37.6]]]","[[-90.30909090909091, 37.76272727272727]]"
2012-01-17 12:30:00.0,2012-01-17 12:06:00.0,tornado,"[[[-87.36, 38.71], [-86.93, 38.7], [-86.93, 38.9], [-87.08, 38.91], [-87.35, 38.88], [-87.36, 38.71]]]","[[-87.16833333333334, 38.80166666666667]]"
2012-01-17 12:30:00.0,2012-01-17 12:06:00.0,tornado,"[[[-87.36, 38.71], [-86.93, 38.7], [-86.93, 38.9], [-87.08, 38.91], [-87.35, 38.88], [-87.36, 38.71]]]","[[-87.16833333333334, 38.80166666666667]]"
2012-01-17 13:00:00.0,2012-01-17 12:18:00.0,severe-thunderstorm,"[[[-85.43, 39.19], [-85.29, 39.27], [-85.29, 39.42], [-85.51, 39.43], [-85.63, 39.37], [-85.63, 39.35], [-85.67, 39.35], [-86.3, 39.03], [-86.28, 38.99], [-86.26, 38.86], [-85.45, 38.91], [-85.43, 39.19]]]","[[-85.68083333333333, 39.196666666666665]]"
2012-01-17 13:15:00.0,2012-01-17 12:25:00.0,severe-thunderstorm,"[[[-90.96, 37.05], [-90.78, 37.05], [-90.77, 37.13], [-90.73, 37.17], [-90.73, 37.27], [-90.55, 37.27], [-90.54, 37.31], [-90.15, 37.31], [-90.14, 37.64], [-90.11, 37.67], [-90.15, 37.7], [-90.2, 37.67], [-90.23, 37.7], [-90.65, 37.7], [-91.17, 37.26], [-91.13, 37.25], [-91.13, 37.2], [-91.04, 37.16], [-91.01, 37.09], [-90.97, 37.09], [-90.96, 37.05]]]","[[-90.67142857142859, 37.320952380952384]]"
2012-01-17 13:15:00.0,2012-01-17 12:27:00.0,tornado,"[[[-87.01, 38.9], [-87.03, 38.77], [-86.28, 38.84], [-86.28, 38.99], [-86.39, 38.99], [-86.4, 39.0], [-86.67, 38.97], [-87.01, 38.9]]]","[[-86.63374999999999, 38.92]]"
2012-01-17 13:15:00.0,2012-01-17 12:27:00.0,tornado,"[[[-87.01, 38.9], [-87.03, 38.77], [-86.28, 38.84], [-86.28, 38.99], [-86.39, 38.99], [-86.4, 39.0], [-86.67, 38.97], [-87.01, 38.9]]]","[[-86.63374999999999, 38.92]]"
2012-01-17 13:00:00.0,2012-01-17 12:35:00.0,severe-thunderstorm,"[[[-89.67, 37.81], [-89.59, 37.95], [-89.59, 38.04], [-89.7, 38.04], [-89.91, 37.87], [-89.9, 37.87], [-89.85, 37.9], [-89.84, 37.9], [-89.8, 37.88], [-89.79, 37.85], [-89.74, 37.84], [-89.7, 37.81], [-89.67, 37.81]]]","[[-89.75, 37.89]]"
2012-01-17 13:15:00.0,2012-01-17 12:45:00.0,severe-thunderstorm,"[[[-88.7, 38.36], [-89.14, 38.33], [-89.14, 38.15], [-88.71, 38.13], [-88.7, 38.36]]]","[[-88.878, 38.266]]"
2012-01-17 13:45:00.0,2012-01-17 13:06:00.0,severe-thunderstorm,"[[[-88.15, 38.36], [-88.7, 38.32], [-88.71, 38.13], [-88.15, 38.12], [-88.15, 38.36]]]","[[-88.372, 38.258]]"
2012-01-17 14:00:00.0,2012-01-17 13:11:00.0,tornado,"[[[-86.36, 38.86], [-85.8, 38.85], [-85.8, 39.06], [-85.85, 39.06], [-85.86, 39.04], [-85.96, 39.04], [-86.35, 38.99], [-86.36, 38.86]]]","[[-86.0425, 38.97]]"
2012-01-17 14:00:00.0,2012-01-17 13:39:00.0,severe-thunderstorm,"[[[-85.8, 38.87], [-85.45, 38.92], [-85.44, 39.19], [-85.48, 39.17], [-85.54, 39.14], [-85.55, 39.14], [-85.57, 39.13], [-85.65, 39.13], [-85.8, 39.12], [-85.8, 38.87]]]","[[-85.60799999999998, 39.068]]"
2012-01-17 14:30:00.0,2012-01-17 13:42:00.0,severe-thunderstorm,"[[[-87.53, 38.69], [-87.54, 38.67], [-86.92, 38.65], [-86.92, 38.9], [-87.51, 38.89], [-87.52, 38.81], [-87.5, 38.78], [-87.52, 38.77], [-87.51, 38.76], [-87.51, 38.74], [-87.53, 38.71], [-87.53, 38.69]]]","[[-87.42, 38.754999999999995]]"
2012-01-17 14:30:00.0,2012-01-17 13:42:00.0,severe-thunderstorm,"[[[-87.53, 38.69], [-87.54, 38.67], [-86.92, 38.65], [-86.92, 38.9], [-87.51, 38.89], [-87.52, 38.81], [-87.5, 38.78], [-87.52, 38.77], [-87.51, 38.76], [-87.51, 38.74], [-87.53, 38.71], [-87.53, 38.69]]]","[[-87.42, 38.754999999999995]]"
2012-01-17 14:45:00.0,2012-01-17 14:11:00.0,severe-thunderstorm,"[[[-86.93, 38.63], [-86.69, 38.58], [-86.68, 38.9], [-86.9, 38.9], [-86.91, 38.89], [-86.91, 38.82], [-86.92, 38.82], [-86.93, 38.63]]]","[[-86.85874999999999, 38.77125]]"
2012-01-17 14:45:00.0,2012-01-17 14:11:00.0,severe-thunderstorm,"[[[-86.93, 38.63], [-86.69, 38.58], [-86.68, 38.9], [-86.9, 38.9], [-86.91, 38.89], [-86.91, 38.82], [-86.92, 38.82], [-86.93, 38.63]]]","[[-86.85874999999999, 38.77125]]"
2012-01-17 14:45:00.0,2012-01-17 14:13:00.0,severe-thunderstorm,"[[[-87.67, 38.12], [-87.03, 38.13], [-87.02, 38.2], [-87.07, 38.21], [-87.06, 38.36], [-87.64, 38.37], [-87.67, 38.12]]]","[[-87.30857142857143, 38.215714285714284]]"
2012-01-17 15:00:00.0,2012-01-17 14:24:00.0,severe-thunderstorm,"[[[-86.68, 38.69], [-86.31, 38.69], [-86.3, 38.69], [-86.31, 38.73], [-86.28, 38.74], [-86.27, 38.76], [-86.28, 38.85], [-86.68, 38.9], [-86.68, 38.8], [-86.68, 38.69]]]","[[-86.447, 38.754]]"
2012-01-17 15:00:00.0,2012-01-17 14:24:00.0,severe-thunderstorm,"[[[-86.68, 38.69], [-86.31, 38.69], [-86.3, 38.69], [-86.31, 38.73], [-86.28, 38.74], [-86.27, 38.76], [-86.28, 38.85], [-86.68, 38.9], [-86.68, 38.8], [-86.68, 38.69]]]","[[-86.447, 38.754]]"
2012-01-17 15:00:00.0,2012-01-17 14:29:00.0,severe-thunderstorm,"[[[-86.14, 38.77], [-86.19, 38.78], [-86.24, 38.77], [-86.28, 38.77], [-86.3, 38.74], [-86.31, 38.73], [-86.32, 38.69], [-86.68, 38.69], [-86.69, 38.69], [-86.69, 38.62], [-86.11, 38.61], [-86.11, 38.77], [-86.14, 38.77]]]","[[-86.32307692307694, 38.723076923076924]]"
2012-01-17 15:00:00.0,2012-01-17 14:29:00.0,severe-thunderstorm,"[[[-86.14, 38.77], [-86.19, 38.78], [-86.24, 38.77], [-86.28, 38.77], [-86.3, 38.74], [-86.31, 38.73], [-86.32, 38.69], [-86.68, 38.69], [-86.69, 38.69], [-86.69, 38.62], [-86.11, 38.61], [-86.11, 38.77], [-86.14, 38.77]]]","[[-86.32307692307694, 38.723076923076924]]"
2012-01-17 15:15:00.0,2012-01-17 14:31:00.0,severe-thunderstorm,"[[[-87.07, 38.49], [-87.08, 38.46], [-87.08, 38.21], [-87.02, 38.2], [-86.8, 38.2], [-86.81, 38.11], [-86.77, 38.1], [-86.78, 38.08], [-86.78, 38.05], [-86.55, 37.96], [-86.36, 38.43], [-87.07, 38.49]]]","[[-86.84749999999998, 38.23166666666667]]"
2012-01-17 15:15:00.0,2012-01-17 14:31:00.0,severe-thunderstorm,"[[[-87.07, 38.49], [-87.08, 38.46], [-87.08, 38.21], [-87.02, 38.2], [-86.8, 38.2], [-86.81, 38.11], [-86.77, 38.1], [-86.78, 38.08], [-86.78, 38.05], [-86.55, 37.96], [-86.36, 38.43], [-87.07, 38.49]]]","[[-86.84749999999998, 38.23166666666667]]"
2012-01-17 15:30:00.0,2012-01-17 14:36:00.0,severe-thunderstorm,"[[[-94.83, 31.13], [-94.59, 31.06], [-94.33, 31.06], [-94.36, 31.24], [-94.58, 31.61], [-94.87, 31.51], [-95.01, 31.43], [-94.96, 31.39], [-94.96, 31.35], [-94.91, 31.32], [-94.89, 31.29], [-94.9, 31.26], [-94.87, 31.23], [-94.86, 31.16], [-94.83, 31.13]]]","[[-94.78333333333332, 31.278000000000006]]"
2012-01-17 15:30:00.0,2012-01-17 14:36:00.0,severe-thunderstorm,"[[[-94.83, 31.13], [-94.59, 31.06], [-94.33, 31.06], [-94.36, 31.24], [-94.58, 31.61], [-94.87, 31.51], [-95.01, 31.43], [-94.96, 31.39], [-94.96, 31.35], [-94.91, 31.32], [-94.89, 31.29], [-94.9, 31.26], [-94.87, 31.23], [-94.86, 31.16], [-94.83, 31.13]]]","[[-94.78333333333332, 31.278000000000006]]"
2012-01-17 16:00:00.0,2012-01-17 14:56:00.0,severe-thunderstorm,"[[[-92.8, 32.21], [-92.78, 32.23], [-92.84, 32.45], [-92.88, 32.45], [-92.88, 32.53], [-93.23, 32.42], [-93.24, 32.41], [-93.26, 32.41], [-93.58, 32.32], [-93.56, 32.13], [-92.82, 32.17], [-92.8, 32.18], [-92.8, 32.21]]]","[[-93.03615384615384, 32.316923076923075]]"
2012-01-17 15:45:00.0,2012-01-17 15:14:00.0,severe-thunderstorm,"[[[-86.68, 38.25], [-86.78, 38.16], [-86.09, 38.07], [-86.04, 38.41], [-86.31, 38.41], [-86.31, 38.39], [-86.63, 38.39], [-86.63, 38.34], [-86.68, 38.27], [-86.68, 38.25]]]","[[-86.48300000000002, 38.294]]"
2012-01-17 15:45:00.0,2012-01-17 15:14:00.0,severe-thunderstorm,"[[[-86.68, 38.25], [-86.78, 38.16], [-86.09, 38.07], [-86.04, 38.41], [-86.31, 38.41], [-86.31, 38.39], [-86.63, 38.39], [-86.63, 38.34], [-86.68, 38.27], [-86.68, 38.25]]]","[[-86.48300000000002, 38.294]]"
2012-01-17 16:00:00.0,2012-01-17 15:23:00.0,tornado,"[[[-92.59, 31.39], [-93.0, 31.19], [-92.98, 31.12], [-92.51, 31.16], [-92.59, 31.39]]]","[[-92.734, 31.25]]"
2012-01-17 16:00:00.0,2012-01-17 15:23:00.0,tornado,"[[[-92.59, 31.39], [-93.0, 31.19], [-92.98, 31.12], [-92.51, 31.16], [-92.59, 31.39]]]","[[-92.734, 31.25]]"
2012-01-17 16:00:00.0,2012-01-17 15:27:00.0,tornado,"[[[-85.91, 38.34], [-86.47, 38.32], [-86.47, 38.21], [-85.92, 38.17], [-85.91, 38.34]]]","[[-86.13600000000001, 38.276]]"
2012-01-17 16:00:00.0,2012-01-17 15:34:00.0,severe-thunderstorm,"[[[-85.2, 38.69], [-85.2, 38.9], [-85.58, 38.87], [-85.58, 38.86], [-85.62, 38.85], [-85.62, 38.83], [-85.65, 38.83], [-85.66, 38.73], [-85.65, 38.73], [-85.64, 38.71], [-85.61, 38.7], [-85.3, 38.69], [-85.32, 38.73], [-85.26, 38.74], [-85.21, 38.69], [-85.2, 38.69]]]","[[-85.45625, 38.765]]"
2012-01-17 16:00:00.0,2012-01-17 15:34:00.0,severe-thunderstorm,"[[[-85.2, 38.69], [-85.2, 38.9], [-85.58, 38.87], [-85.58, 38.86], [-85.62, 38.85], [-85.62, 38.83], [-85.65, 38.83], [-85.66, 38.73], [-85.65, 38.73], [-85.64, 38.71], [-85.61, 38.7], [-85.3, 38.69], [-85.32, 38.73], [-85.26, 38.74], [-85.21, 38.69], [-85.2, 38.69]]]","[[-85.45625, 38.765]]"
2012-01-17 16:00:00.0,2012-01-17 15:43:00.0,severe-thunderstorm,"[[[-85.91, 38.17], [-86.29, 38.23], [-86.43, 38.12], [-85.99, 38.05], [-85.91, 38.17]]]","[[-86.106, 38.148]]"
2012-01-17 16:00:00.0,2012-01-17 15:43:00.0,severe-thunderstorm,"[[[-85.91, 38.17], [-86.29, 38.23], [-86.43, 38.12], [-85.99, 38.05], [-85.91, 38.17]]]","[[-86.106, 38.148]]"
2012-01-17 16:15:00.0,2012-01-17 15:50:00.0,severe-thunderstorm,"[[[-86.9, 37.93], [-86.92, 37.91], [-86.9, 37.88], [-86.92, 37.84], [-86.9, 37.83], [-86.86, 37.83], [-86.83, 37.8], [-86.83, 37.74], [-86.82, 37.73], [-86.78, 37.72], [-86.71, 37.72], [-86.49, 37.92], [-86.9, 37.93]]]","[[-86.82769230769233, 37.829230769230776]]"
2012-01-17 16:15:00.0,2012-01-17 15:50:00.0,severe-thunderstorm,"[[[-86.9, 37.93], [-86.92, 37.91], [-86.9, 37.88], [-86.92, 37.84], [-86.9, 37.83], [-86.86, 37.83], [-86.83, 37.8], [-86.83, 37.74], [-86.82, 37.73], [-86.78, 37.72], [-86.71, 37.72], [-86.49, 37.92], [-86.9, 37.93]]]","[[-86.82769230769233, 37.829230769230776]]"
2012-01-17 16:30:00.0,2012-01-17 15:54:00.0,tornado,"[[[-85.44, 38.3], [-85.42, 38.47], [-86.09, 38.37], [-86.05, 38.23], [-85.44, 38.21], [-85.44, 38.27], [-85.46, 38.29], [-85.45, 38.3], [-85.44, 38.3]]]","[[-85.58111111111114, 38.30444444444444]]"
2012-01-17 16:15:00.0,2012-01-17 15:57:00.0,severe-thunderstorm,"[[[-86.65, 38.07], [-86.77, 37.94], [-86.76, 37.93], [-86.29, 37.92], [-86.12, 38.07], [-86.39, 38.11], [-86.4, 38.11], [-86.43, 38.12], [-86.65, 38.07]]]","[[-86.49555555555554, 38.037777777777784]]"
2012-01-17 16:15:00.0,2012-01-17 15:57:00.0,severe-thunderstorm,"[[[-86.65, 38.07], [-86.77, 37.94], [-86.76, 37.93], [-86.29, 37.92], [-86.12, 38.07], [-86.39, 38.11], [-86.4, 38.11], [-86.43, 38.12], [-86.65, 38.07]]]","[[-86.49555555555554, 38.037777777777784]]"
2012-01-17 16:30:00.0,2012-01-17 15:57:00.0,severe-thunderstorm,"[[[-88.65, 36.5], [-89.32, 36.5], [-89.43, 36.32], [-89.93, 36.06], [-89.35, 36.05], [-88.82, 36.27], [-88.65, 36.5]]]","[[-89.16428571428571, 36.31428571428572]]"
2012-01-17 16:30:00.0,2012-01-17 16:07:00.0,severe-thunderstorm,"[[[-88.81, 36.5], [-88.23, 36.49], [-88.13, 36.74], [-88.78, 36.73], [-88.81, 36.5]]]","[[-88.552, 36.592]]"
2012-01-17 16:30:00.0,2012-01-17 16:07:00.0,severe-thunderstorm,"[[[-85.41, 38.21], [-85.84, 38.23], [-85.88, 38.21], [-85.9, 38.19], [-85.92, 38.19], [-86.17, 38.08], [-85.75, 38.01], [-85.42, 38.18], [-85.41, 38.21]]]","[[-85.74444444444444, 38.16777777777778]]"
2012-01-17 16:30:00.0,2012-01-17 16:07:00.0,severe-thunderstorm,"[[[-88.81, 36.5], [-88.23, 36.49], [-88.13, 36.74], [-88.78, 36.73], [-88.81, 36.5]]]","[[-88.552, 36.592]]"
2012-01-17 16:30:00.0,2012-01-17 16:11:00.0,severe-thunderstorm,"[[[-87.06, 37.55], [-87.07, 37.52], [-86.7, 37.45], [-86.34, 37.72], [-86.83, 37.73], [-86.86, 37.72], [-86.87, 37.7], [-86.83, 37.67], [-86.92, 37.63], [-86.95, 37.64], [-87.06, 37.55]]]","[[-86.86272727272727, 37.625454545454545]]"
2012-01-17 16:30:00.0,2012-01-17 16:11:00.0,severe-thunderstorm,"[[[-87.06, 37.55], [-87.07, 37.52], [-86.7, 37.45], [-86.34, 37.72], [-86.83, 37.73], [-86.86, 37.72], [-86.87, 37.7], [-86.83, 37.67], [-86.92, 37.63], [-86.95, 37.64], [-87.06, 37.55]]]","[[-86.86272727272727, 37.625454545454545]]"
2012-01-17 16:45:00.0,2012-01-17 16:19:00.0,severe-thunderstorm,"[[[-86.61, 37.73], [-86.06, 37.71], [-85.76, 38.01], [-85.89, 38.03], [-85.94, 38.0], [-85.95, 38.01], [-85.92, 38.03], [-85.92, 38.04], [-86.22, 38.09], [-86.61, 37.73]]]","[[-86.088, 37.938]]"
2012-01-17 16:45:00.0,2012-01-17 16:20:00.0,tornado,"[[[-85.13, 38.21], [-85.63, 38.22], [-85.64, 38.12], [-85.48, 38.1], [-85.43, 38.12], [-85.43, 38.11], [-85.44, 38.1], [-85.11, 38.06], [-85.13, 38.21]]]","[[-85.38000000000001, 38.138888888888886]]"
2012-01-17 17:00:00.0,2012-01-17 16:23:00.0,severe-thunderstorm,"[[[-85.17, 38.07], [-85.64, 38.12], [-85.8, 38.12], [-85.91, 38.06], [-85.92, 38.04], [-85.23, 37.92], [-85.13, 38.04], [-85.17, 38.07]]]","[[-85.49624999999999, 38.055]]"
2012-01-17 17:00:00.0,2012-01-17 16:25:00.0,severe-thunderstorm,"[[[-85.07, 38.59], [-85.1, 38.6], [-85.43, 38.51], [-85.44, 38.35], [-84.94, 38.36], [-84.91, 38.37], [-84.87, 38.36], [-84.86, 38.37], [-84.89, 38.38], [-84.88, 38.42], [-84.92, 38.44], [-84.9, 38.46], [-84.92, 38.47], [-84.94, 38.46], [-84.98, 38.49], [-84.98, 38.52], [-85.02, 38.51], [-85.0, 38.56], [-85.07, 38.57], [-85.07, 38.59]]]","[[-85.00949999999999, 38.46900000000001]]"
2012-01-17 17:00:00.0,2012-01-17 16:25:00.0,severe-thunderstorm,"[[[-85.07, 38.59], [-85.1, 38.6], [-85.43, 38.51], [-85.44, 38.35], [-84.94, 38.36], [-84.91, 38.37], [-84.87, 38.36], [-84.86, 38.37], [-84.89, 38.38], [-84.88, 38.42], [-84.92, 38.44], [-84.9, 38.46], [-84.92, 38.47], [-84.94, 38.46], [-84.98, 38.49], [-84.98, 38.52], [-85.02, 38.51], [-85.0, 38.56], [-85.07, 38.57], [-85.07, 38.59]]]","[[-85.00949999999999, 38.46900000000001]]"
2012-01-17 16:45:00.0,2012-01-17 16:29:00.0,tornado,"[[[-86.09, 37.71], [-86.59, 37.68], [-86.57, 37.57], [-86.07, 37.57], [-86.09, 37.71]]]","[[-86.282, 37.648]]"
2012-01-17 16:45:00.0,2012-01-17 16:29:00.0,tornado,"[[[-86.09, 37.71], [-86.59, 37.68], [-86.57, 37.57], [-86.07, 37.57], [-86.09, 37.71]]]","[[-86.282, 37.648]]"
2012-01-17 17:00:00.0,2012-01-17 16:42:00.0,severe-thunderstorm,"[[[-85.01, 38.2], [-85.27, 38.26], [-85.38, 38.09], [-85.11, 38.04], [-85.05, 38.1], [-85.04, 38.12], [-85.03, 38.13], [-85.01, 38.16], [-85.01, 38.2]]]","[[-85.10111111111111, 38.144444444444446]]"
2012-01-17 17:00:00.0,2012-01-17 16:42:00.0,severe-thunderstorm,"[[[-85.01, 38.2], [-85.27, 38.26], [-85.38, 38.09], [-85.11, 38.04], [-85.05, 38.1], [-85.04, 38.12], [-85.03, 38.13], [-85.01, 38.16], [-85.01, 38.2]]]","[[-85.10111111111111, 38.144444444444446]]"
2012-01-17 17:15:00.0,2012-01-17 16:44:00.0,severe-thunderstorm,"[[[-85.52, 37.92], [-86.15, 37.89], [-86.33, 37.65], [-85.59, 37.59], [-85.52, 37.92]]]","[[-85.822, 37.794000000000004]]"
2012-01-17 17:30:00.0,2012-01-17 16:45:00.0,severe-thunderstorm,"[[[-88.09, 36.23], [-88.08, 36.26], [-88.08, 36.3], [-88.09, 36.31], [-88.76, 36.33], [-89.04, 36.1], [-88.21, 36.01], [-88.2, 36.12], [-88.17, 36.15], [-88.13, 36.22], [-88.09, 36.23]]]","[[-88.26727272727273, 36.20545454545454]]"
2012-01-17 17:30:00.0,2012-01-17 16:45:00.0,severe-thunderstorm,"[[[-88.09, 36.23], [-88.08, 36.26], [-88.08, 36.3], [-88.09, 36.31], [-88.76, 36.33], [-89.04, 36.1], [-88.21, 36.01], [-88.2, 36.12], [-88.17, 36.15], [-88.13, 36.22], [-88.09, 36.23]]]","[[-88.26727272727273, 36.20545454545454]]"
2012-01-17 17:15:00.0,2012-01-17 16:52:00.0,severe-thunderstorm,"[[[-84.48, 37.96], [-84.43, 38.23], [-85.01, 38.22], [-85.34, 38.03], [-84.67, 37.99], [-84.66, 38.0], [-84.56, 37.97], [-84.48, 37.96]]]","[[-84.70375000000001, 38.044999999999995]]"
2012-01-17 17:30:00.0,2012-01-17 17:07:00.0,severe-thunderstorm,"[[[-84.83, 37.92], [-84.8, 37.94], [-84.82, 37.95], [-84.8, 37.97], [-84.82, 37.97], [-84.82, 38.0], [-85.49, 38.04], [-85.49, 37.99], [-85.55, 37.78], [-84.89, 37.77], [-84.81, 37.91], [-84.82, 37.91], [-84.83, 37.92]]]","[[-84.98230769230767, 37.92846153846154]]"
2012-01-17 18:00:00.0,2012-01-17 17:18:00.0,severe-thunderstorm,"[[[-88.14, 36.2], [-88.22, 36.12], [-88.22, 35.98], [-87.84, 35.91], [-87.57, 36.17], [-87.57, 36.19], [-87.53, 36.24], [-88.1, 36.26], [-88.1, 36.24], [-88.14, 36.22], [-88.14, 36.2]]]","[[-87.9609090909091, 36.157272727272726]]"
2012-01-17 18:00:00.0,2012-01-17 17:18:00.0,severe-thunderstorm,"[[[-88.14, 36.2], [-88.22, 36.12], [-88.22, 35.98], [-87.84, 35.91], [-87.57, 36.17], [-87.57, 36.19], [-87.53, 36.24], [-88.1, 36.26], [-88.1, 36.24], [-88.14, 36.22], [-88.14, 36.2]]]","[[-87.9609090909091, 36.157272727272726]]"
2012-01-17 18:00:00.0,2012-01-17 17:24:00.0,severe-thunderstorm,"[[[-86.15, 37.32], [-85.52, 37.31], [-85.51, 37.55], [-85.52, 37.56], [-85.51, 37.58], [-86.18, 37.51], [-86.2, 37.33], [-86.19, 37.34], [-86.17, 37.33], [-86.16, 37.34], [-86.15, 37.32]]]","[[-85.93272727272726, 37.408181818181816]]"
2012-01-17 18:30:00.0,2012-01-17 17:24:00.0,severe-thunderstorm,"[[[-92.15, 31.46], [-92.18, 31.48], [-92.56, 31.32], [-92.51, 31.12], [-91.81, 31.24], [-91.81, 31.25], [-91.92, 31.3], [-91.95, 31.28], [-91.94, 31.25], [-91.99, 31.23], [-92.01, 31.29], [-92.0, 31.32], [-92.03, 31.35], [-92.07, 31.33], [-92.07, 31.36], [-92.15, 31.41], [-92.15, 31.46]]]","[[-92.0764705882353, 31.320588235294128]]"
2012-01-17 18:00:00.0,2012-01-17 17:27:00.0,tornado,"[[[-86.18, 37.49], [-86.2, 37.34], [-85.6, 37.34], [-85.61, 37.54], [-85.63, 37.54], [-85.61, 37.56], [-86.18, 37.49]]]","[[-85.85857142857142, 37.471428571428575]]"
2012-01-17 17:45:00.0,2012-01-17 17:28:00.0,severe-thunderstorm,"[[[-87.0, 37.08], [-87.0, 36.9], [-86.5, 36.91], [-86.53, 37.16], [-86.9, 37.1], [-86.91, 37.09], [-86.94, 37.08], [-86.95, 37.07], [-86.96, 37.08], [-87.0, 37.08]]]","[[-86.869, 37.05499999999999]]"
2012-01-17 18:15:00.0,2012-01-17 17:34:00.0,severe-thunderstorm,"[[[-87.99, 35.76], [-87.96, 35.81], [-87.97, 35.82], [-88.02, 35.82], [-88.02, 35.84], [-88.05, 35.85], [-88.2, 35.85], [-88.21, 35.92], [-88.7, 35.92], [-88.73, 35.73], [-88.03, 35.7], [-88.03, 35.72], [-87.99, 35.76]]]","[[-88.14615384615385, 35.80769230769231]]"
2012-01-17 18:30:00.0,2012-01-17 17:40:00.0,severe-thunderstorm,"[[[-88.6, 34.82], [-89.18, 34.73], [-89.2, 34.6], [-88.6, 34.6], [-88.6, 34.82]]]","[[-88.83600000000001, 34.714]]"
2012-01-17 18:15:00.0,2012-01-17 17:46:00.0,severe-thunderstorm,"[[[-86.62, 36.89], [-86.06, 36.88], [-86.09, 37.14], [-86.64, 37.08], [-86.67, 37.01], [-86.67, 36.99], [-86.62, 36.89]]]","[[-86.48142857142857, 36.98285714285714]]"
2012-01-17 18:30:00.0,2012-01-17 17:53:00.0,tornado,"[[[-88.58, 34.74], [-88.98, 34.69], [-88.98, 34.6], [-88.57, 34.6], [-88.58, 34.74]]]","[[-88.738, 34.674]]"
2012-01-17 18:45:00.0,2012-01-17 17:54:00.0,severe-thunderstorm,"[[[-87.58, 36.19], [-87.81, 35.94], [-87.12, 35.72], [-87.04, 36.02], [-87.05, 36.05], [-87.04, 36.04], [-87.04, 36.09], [-87.02, 36.1], [-86.99, 36.22], [-87.52, 36.24], [-87.57, 36.18], [-87.58, 36.19]]]","[[-87.27999999999999, 36.08166666666667]]"
2012-01-17 18:15:00.0,2012-01-17 17:56:00.0,tornado,"[[[-86.6, 37.03], [-86.56, 36.94], [-86.16, 36.96], [-86.19, 37.08], [-86.22, 37.1], [-86.23, 37.1], [-86.27, 37.08], [-86.3, 37.1], [-86.6, 37.03]]]","[[-86.34777777777778, 37.04666666666666]]"
2012-01-17 18:45:00.0,2012-01-17 17:59:00.0,severe-thunderstorm,"[[[-83.38, 38.11], [-84.02, 38.16], [-84.05, 38.14], [-84.08, 38.12], [-83.98, 37.94], [-83.98, 37.93], [-83.53, 37.75], [-83.38, 38.11]]]","[[-83.8, 38.0325]]"
2012-01-17 18:30:00.0,2012-01-17 18:14:00.0,severe-thunderstorm,"[[[-86.59, 36.65], [-86.57, 36.63], [-86.52, 36.65], [-86.36, 36.65], [-86.18, 36.63], [-86.16, 36.74], [-86.64, 36.71], [-86.65, 36.65], [-86.59, 36.65]]]","[[-86.47333333333333, 36.66222222222222]]"
2012-01-17 18:30:00.0,2012-01-17 18:14:00.0,severe-thunderstorm,"[[[-86.59, 36.65], [-86.57, 36.63], [-86.52, 36.65], [-86.36, 36.65], [-86.18, 36.63], [-86.16, 36.74], [-86.64, 36.71], [-86.65, 36.65], [-86.59, 36.65]]]","[[-86.47333333333333, 36.66222222222222]]"
