EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2008-02-14 19:15:00.0,2008-02-14 05:19:00.0,special-marine,"[[[-83.04, 23.64], [-82.19, 23.53], [-81.36, 23.59], [-80.45, 24.46], [-79.92, 25.09], [-80.26, 25.35], [-80.36, 25.21], [-80.59, 25.27], [-80.71, 25.19], [-81.21, 25.12], [-81.47, 25.11], [-81.51, 25.27], [-82.16, 24.5], [-83.04, 23.64]]]","[[-81.30500000000002, 24.640714285714285]]"
2008-02-14 19:15:00.0,2008-02-14 05:19:00.0,special-marine,"[[[-83.04, 23.64], [-82.19, 23.53], [-81.36, 23.59], [-80.45, 24.46], [-79.92, 25.09], [-80.26, 25.35], [-80.36, 25.21], [-80.59, 25.27], [-80.71, 25.19], [-81.21, 25.12], [-81.47, 25.11], [-81.51, 25.27], [-82.16, 24.5], [-83.04, 23.64]]]","[[-81.30500000000002, 24.640714285714285]]"
2008-02-14 19:00:00.0,2008-02-14 05:27:00.0,special-marine,"[[[-81.25, 25.84], [-81.58, 25.4], [-81.53, 25.36], [-81.53, 25.13], [-81.48, 25.08], [-81.27, 25.07], [-81.03, 25.39], [-81.1, 25.46], [-80.94, 25.52], [-81.25, 25.84]]]","[[-81.296, 25.409]]"
2008-02-14 18:00:00.0,2008-02-14 05:28:00.0,severe-thunderstorm,"[[[-81.67, 24.71], [-81.65, 24.59], [-81.46, 24.6], [-81.45, 24.63], [-81.33, 24.62], [-81.25, 24.68], [-81.29, 24.69], [-81.28, 24.8], [-81.33, 24.76], [-81.5, 24.78], [-81.53, 24.71], [-81.59, 24.72], [-81.59, 24.67], [-81.67, 24.71]]]","[[-81.47071428571428, 24.690714285714282]]"
2008-02-14 18:00:00.0,2008-02-14 05:28:00.0,severe-thunderstorm,"[[[-81.67, 24.71], [-81.65, 24.59], [-81.46, 24.6], [-81.45, 24.63], [-81.33, 24.62], [-81.25, 24.68], [-81.29, 24.69], [-81.28, 24.8], [-81.33, 24.76], [-81.5, 24.78], [-81.53, 24.71], [-81.59, 24.72], [-81.59, 24.67], [-81.67, 24.71]]]","[[-81.47071428571428, 24.690714285714282]]"
2008-02-15 00:45:00.0,2008-02-14 23:59:00.0,special-marine,"[[[-117.27, 32.71], [-117.3, 32.88], [-117.43, 32.95], [-117.55, 32.73], [-117.48, 32.55], [-117.21, 32.59], [-117.27, 32.71]]]","[[-117.35857142857142, 32.73142857142857]]"
2008-02-15 02:30:00.0,2008-02-15 01:04:00.0,flash-flood,"[[[-117.01, 32.8], [-116.8, 32.68], [-116.71, 32.82], [-116.75, 33.07], [-117.22, 32.91], [-117.22, 32.71], [-117.01, 32.8]]]","[[-116.96000000000001, 32.82714285714285]]"
2008-02-16 02:30:00.0,2008-02-16 01:46:00.0,severe-thunderstorm,"[[[-95.3, 31.24], [-95.5, 31.42], [-95.86, 31.07], [-95.71, 30.94], [-95.3, 31.24]]]","[[-95.534, 31.182]]"
2008-02-16 02:30:00.0,2008-02-16 01:46:00.0,severe-thunderstorm,"[[[-95.3, 31.24], [-95.5, 31.42], [-95.86, 31.07], [-95.71, 30.94], [-95.3, 31.24]]]","[[-95.534, 31.182]]"
2008-02-16 03:45:00.0,2008-02-16 03:08:00.0,severe-thunderstorm,"[[[-96.05, 30.55], [-96.48, 30.27], [-96.36, 30.12], [-95.91, 30.37], [-96.05, 30.55]]]","[[-96.16999999999999, 30.372000000000003]]"
2008-02-16 04:15:00.0,2008-02-16 03:43:00.0,severe-thunderstorm,"[[[-95.95, 30.7], [-96.28, 30.41], [-96.14, 30.28], [-95.82, 30.5], [-95.81, 30.56], [-95.95, 30.7]]]","[[-95.99166666666667, 30.524999999999995]]"
2008-02-16 04:15:00.0,2008-02-16 03:43:00.0,severe-thunderstorm,"[[[-95.95, 30.7], [-96.28, 30.41], [-96.14, 30.28], [-95.82, 30.5], [-95.81, 30.56], [-95.95, 30.7]]]","[[-95.99166666666667, 30.524999999999995]]"
2008-02-16 04:30:00.0,2008-02-16 03:59:00.0,severe-thunderstorm,"[[[-99.97, 32.51], [-100.0, 32.32], [-99.86, 32.28], [-99.74, 32.51], [-99.97, 32.51]]]","[[-99.90799999999999, 32.426]]"
2008-02-16 04:45:00.0,2008-02-16 04:14:00.0,severe-thunderstorm,"[[[-94.98, 29.96], [-95.02, 30.0], [-95.31, 29.71], [-95.16, 29.58], [-94.92, 29.76], [-94.92, 29.84], [-94.98, 29.88], [-95.0, 29.91], [-95.0, 29.95], [-94.98, 29.96]]]","[[-95.02700000000002, 29.854999999999997]]"
2008-02-16 04:45:00.0,2008-02-16 04:18:00.0,severe-thunderstorm,"[[[-99.81, 32.91], [-99.88, 32.53], [-99.69, 32.53], [-99.62, 32.53], [-99.61, 32.87], [-99.81, 32.91]]]","[[-99.73666666666668, 32.71333333333333]]"
2008-02-16 05:15:00.0,2008-02-16 04:28:00.0,severe-thunderstorm,"[[[-95.56, 30.37], [-95.7, 30.21], [-95.35, 30.11], [-95.29, 30.08], [-95.23, 30.32], [-95.39, 30.46], [-95.56, 30.37]]]","[[-95.44000000000003, 30.274285714285718]]"
2008-02-16 05:00:00.0,2008-02-16 04:33:00.0,severe-thunderstorm,"[[[-94.01, 31.26], [-93.94, 31.14], [-93.6, 31.24], [-93.62, 31.28], [-93.64, 31.28], [-93.68, 31.32], [-93.65, 31.34], [-93.68, 31.42], [-94.01, 31.26]]]","[[-93.75888888888888, 31.282222222222217]]"
2008-02-16 05:15:00.0,2008-02-16 04:43:00.0,severe-thunderstorm,"[[[-99.98, 32.66], [-99.98, 32.41], [-99.85, 32.4], [-99.71, 32.62], [-99.98, 32.66]]]","[[-99.9, 32.55]]"
2008-02-16 05:30:00.0,2008-02-16 04:46:00.0,severe-thunderstorm,"[[[-98.24, 32.51], [-98.37, 32.28], [-98.25, 32.23], [-98.01, 32.37], [-98.06, 32.51], [-98.24, 32.51]]]","[[-98.195, 32.401666666666664]]"
2008-02-16 06:00:00.0,2008-02-16 05:23:00.0,severe-thunderstorm,"[[[-95.67, 30.99], [-95.82, 30.9], [-95.67, 30.79], [-95.57, 30.9], [-95.57, 31.0], [-95.67, 30.99]]]","[[-95.66166666666668, 30.928333333333338]]"
2008-02-16 06:00:00.0,2008-02-16 05:27:00.0,severe-thunderstorm,"[[[-99.68, 32.63], [-99.61, 32.69], [-99.6, 32.92], [-99.61, 32.95], [-99.61, 32.96], [-99.71, 32.96], [-99.81, 32.63], [-99.68, 32.63]]]","[[-99.66375000000002, 32.79625]]"
2008-02-16 06:00:00.0,2008-02-16 05:27:00.0,severe-thunderstorm,"[[[-99.68, 32.63], [-99.61, 32.69], [-99.6, 32.92], [-99.61, 32.95], [-99.61, 32.96], [-99.71, 32.96], [-99.81, 32.63], [-99.68, 32.63]]]","[[-99.66375000000002, 32.79625]]"
2008-02-16 06:15:00.0,2008-02-16 05:28:00.0,severe-thunderstorm,"[[[-97.33, 32.99], [-97.54, 32.69], [-97.54, 32.66], [-97.37, 32.58], [-97.03, 32.7], [-97.02, 32.9], [-97.03, 32.91], [-97.03, 32.99], [-97.33, 32.99]]]","[[-97.24666666666667, 32.82333333333334]]"
2008-02-16 06:00:00.0,2008-02-16 05:28:00.0,severe-thunderstorm,"[[[-94.49, 30.11], [-94.49, 30.12], [-94.5, 30.13], [-94.61, 30.13], [-94.62, 30.12], [-94.71, 30.06], [-94.61, 30.0], [-94.49, 30.11]]]","[[-94.56500000000001, 30.097499999999997]]"
2008-02-16 06:30:00.0,2008-02-16 05:33:00.0,severe-thunderstorm,"[[[-97.97, 32.81], [-98.06, 32.68], [-98.05, 32.56], [-98.05, 32.55], [-97.96, 32.55], [-97.57, 32.88], [-97.84, 32.94], [-97.97, 32.81]]]","[[-97.93375, 32.722500000000004]]"
2008-02-16 06:15:00.0,2008-02-16 05:39:00.0,severe-thunderstorm,"[[[-97.24, 31.6], [-97.0, 31.52], [-96.62, 31.78], [-96.72, 31.82], [-96.88, 32.05], [-97.3, 31.85], [-97.28, 31.83], [-97.3, 31.81], [-97.24, 31.6]]]","[[-97.06444444444443, 31.762222222222224]]"
2008-02-16 06:15:00.0,2008-02-16 05:39:00.0,severe-thunderstorm,"[[[-97.24, 31.6], [-97.0, 31.52], [-96.62, 31.78], [-96.72, 31.82], [-96.88, 32.05], [-97.3, 31.85], [-97.28, 31.83], [-97.3, 31.81], [-97.24, 31.6]]]","[[-97.06444444444443, 31.762222222222224]]"
2008-02-16 06:15:00.0,2008-02-16 05:41:00.0,severe-thunderstorm,"[[[-94.22, 30.16], [-94.49, 30.29], [-94.58, 30.14], [-94.52, 30.1], [-94.48, 30.1], [-94.47, 30.09], [-94.48, 30.07], [-94.41, 30.02], [-94.22, 30.16]]]","[[-94.43, 30.125555555555554]]"
2008-02-16 07:00:00.0,2008-02-16 06:12:00.0,severe-thunderstorm,"[[[-96.61, 31.82], [-96.6, 31.81], [-96.57, 31.81], [-96.39, 32.18], [-96.62, 32.22], [-96.89, 32.08], [-96.72, 31.82], [-96.61, 31.82]]]","[[-96.62625, 31.945]]"
2008-02-16 06:45:00.0,2008-02-16 06:17:00.0,severe-thunderstorm,"[[[-94.1, 30.27], [-94.22, 30.43], [-94.47, 30.28], [-94.36, 30.12], [-94.12, 30.23], [-94.1, 30.27]]]","[[-94.22833333333334, 30.26666666666667]]"
2008-02-16 07:15:00.0,2008-02-16 06:32:00.0,severe-thunderstorm,"[[[-99.1, 32.96], [-99.11, 32.86], [-98.56, 32.88], [-98.55, 33.4], [-98.95, 33.4], [-98.95, 32.96], [-99.1, 32.96]]]","[[-98.90285714285714, 33.06]]"
2008-02-16 07:30:00.0,2008-02-16 06:59:00.0,severe-thunderstorm,"[[[-96.26, 32.26], [-96.63, 32.03], [-96.55, 31.81], [-96.11, 31.99], [-96.26, 32.26]]]","[[-96.362, 32.07]]"
2008-02-16 07:30:00.0,2008-02-16 06:59:00.0,severe-thunderstorm,"[[[-96.26, 32.26], [-96.63, 32.03], [-96.55, 31.81], [-96.11, 31.99], [-96.26, 32.26]]]","[[-96.362, 32.07]]"
2008-02-16 08:00:00.0,2008-02-16 07:17:00.0,severe-thunderstorm,"[[[-98.42, 33.39], [-98.81, 33.16], [-98.76, 33.01], [-98.41, 33.13], [-98.42, 33.39]]]","[[-98.564, 33.215999999999994]]"
2008-02-16 08:15:00.0,2008-02-16 07:38:00.0,severe-thunderstorm,"[[[-96.22, 32.36], [-96.43, 32.14], [-96.28, 32.01], [-95.85, 32.36], [-96.22, 32.36]]]","[[-96.2, 32.246]]"
2008-02-16 09:45:00.0,2008-02-16 08:59:00.0,severe-thunderstorm,"[[[-97.99, 33.66], [-97.99, 33.48], [-97.98, 33.44], [-97.48, 33.56], [-97.48, 33.59], [-97.59, 33.89], [-97.99, 33.66]]]","[[-97.78571428571429, 33.61142857142857]]"
2008-02-16 11:15:00.0,2008-02-16 10:40:00.0,severe-thunderstorm,"[[[-99.98, 33.39], [-99.98, 33.2], [-99.78, 33.15], [-99.56, 33.39], [-99.98, 33.39]]]","[[-99.85600000000001, 33.303999999999995]]"
2008-02-16 11:15:00.0,2008-02-16 10:40:00.0,severe-thunderstorm,"[[[-99.98, 33.39], [-99.98, 33.2], [-99.78, 33.15], [-99.56, 33.39], [-99.98, 33.39]]]","[[-99.85600000000001, 33.303999999999995]]"
2008-02-16 11:45:00.0,2008-02-16 10:55:00.0,severe-thunderstorm,"[[[-99.89, 33.83], [-99.87, 33.39], [-99.65, 33.39], [-99.63, 33.39], [-99.49, 33.75], [-99.89, 33.83]]]","[[-99.73666666666666, 33.596666666666664]]"
2008-02-16 12:15:00.0,2008-02-16 11:36:00.0,severe-thunderstorm,"[[[-91.68, 31.07], [-91.7, 31.15], [-92.3, 30.94], [-92.3, 30.76], [-91.74, 30.71], [-91.73, 30.77], [-91.78, 30.84], [-91.78, 30.99], [-91.68, 31.07]]]","[[-91.85444444444445, 30.922222222222224]]"
2008-02-16 13:00:00.0,2008-02-16 12:15:00.0,severe-thunderstorm,"[[[-91.38, 30.94], [-91.62, 31.0], [-91.8, 30.94], [-91.81, 30.89], [-91.82, 30.87], [-91.82, 30.84], [-91.76, 30.77], [-91.74, 30.71], [-91.27, 30.84], [-91.38, 30.94]]]","[[-91.64, 30.874000000000002]]"
2008-02-16 13:00:00.0,2008-02-16 12:20:00.0,severe-thunderstorm,"[[[-99.38, 33.82], [-99.44, 33.5], [-99.22, 33.45], [-98.96, 33.83], [-99.38, 33.82]]]","[[-99.27599999999998, 33.684]]"
2008-02-16 13:00:00.0,2008-02-16 12:20:00.0,severe-thunderstorm,"[[[-99.38, 33.82], [-99.44, 33.5], [-99.22, 33.45], [-98.96, 33.83], [-99.38, 33.82]]]","[[-99.27599999999998, 33.684]]"
2008-02-16 13:15:00.0,2008-02-16 12:28:00.0,severe-thunderstorm,"[[[-96.67, 33.36], [-96.83, 33.2], [-96.83, 33.01], [-96.59, 32.99], [-96.41, 33.34], [-96.67, 33.36]]]","[[-96.66666666666664, 33.21]]"
2008-02-16 13:15:00.0,2008-02-16 12:28:00.0,severe-thunderstorm,"[[[-96.67, 33.36], [-96.83, 33.2], [-96.83, 33.01], [-96.59, 32.99], [-96.41, 33.34], [-96.67, 33.36]]]","[[-96.66666666666664, 33.21]]"
2008-02-16 13:15:00.0,2008-02-16 12:44:00.0,tornado,"[[[-91.21, 30.86], [-91.68, 30.83], [-91.66, 30.68], [-91.25, 30.7], [-91.21, 30.86]]]","[[-91.40199999999999, 30.786]]"
2008-02-16 14:45:00.0,2008-02-16 14:19:00.0,severe-thunderstorm,"[[[-90.35, 30.97], [-90.56, 30.98], [-90.57, 30.96], [-90.5, 30.75], [-90.56, 30.53], [-90.25, 30.5], [-90.25, 30.66], [-90.24, 30.68], [-90.31, 30.9], [-90.34, 30.91], [-90.35, 30.97]]]","[[-90.38909090909091, 30.800909090909098]]"
2008-02-16 14:45:00.0,2008-02-16 14:19:00.0,severe-thunderstorm,"[[[-90.35, 30.97], [-90.56, 30.98], [-90.57, 30.96], [-90.5, 30.75], [-90.56, 30.53], [-90.25, 30.5], [-90.25, 30.66], [-90.24, 30.68], [-90.31, 30.9], [-90.34, 30.91], [-90.35, 30.97]]]","[[-90.38909090909091, 30.800909090909098]]"
2008-02-16 16:45:00.0,2008-02-16 16:12:00.0,severe-thunderstorm,"[[[-99.6, 32.07], [-99.59, 31.74], [-99.39, 31.69], [-99.22, 32.07], [-99.6, 32.07]]]","[[-99.47999999999999, 31.927999999999997]]"
2008-02-16 16:45:00.0,2008-02-16 16:12:00.0,severe-thunderstorm,"[[[-99.6, 32.07], [-99.59, 31.74], [-99.39, 31.69], [-99.22, 32.07], [-99.6, 32.07]]]","[[-99.47999999999999, 31.927999999999997]]"
2008-02-16 17:00:00.0,2008-02-16 16:29:00.0,severe-thunderstorm,"[[[-99.6, 32.49], [-99.59, 31.74], [-99.39, 31.69], [-99.13, 32.48], [-99.6, 32.49]]]","[[-99.46199999999999, 32.178000000000004]]"
2008-02-16 17:00:00.0,2008-02-16 16:29:00.0,severe-thunderstorm,"[[[-99.6, 32.49], [-99.59, 31.74], [-99.39, 31.69], [-99.13, 32.48], [-99.6, 32.49]]]","[[-99.46199999999999, 32.178000000000004]]"
2008-02-16 17:00:00.0,2008-02-16 16:30:00.0,severe-thunderstorm,"[[[-99.97, 30.27], [-99.73, 30.66], [-100.2, 30.67], [-100.23, 30.28], [-100.22, 30.28], [-99.97, 30.27]]]","[[-100.05333333333334, 30.405]]"
2008-02-16 17:00:00.0,2008-02-16 16:30:00.0,severe-thunderstorm,"[[[-99.97, 30.27], [-99.73, 30.66], [-100.2, 30.67], [-100.23, 30.28], [-100.22, 30.28], [-99.97, 30.27]]]","[[-100.05333333333334, 30.405]]"
2008-02-16 17:45:00.0,2008-02-16 17:10:00.0,severe-thunderstorm,"[[[-99.43, 30.94], [-99.29, 31.23], [-99.73, 31.31], [-99.71, 30.79], [-99.51, 30.75], [-99.47, 30.84], [-99.48, 30.85], [-99.48, 30.93], [-99.43, 30.94]]]","[[-99.50333333333333, 30.953333333333337]]"
2008-02-16 17:45:00.0,2008-02-16 17:10:00.0,severe-thunderstorm,"[[[-99.43, 30.94], [-99.29, 31.23], [-99.73, 31.31], [-99.71, 30.79], [-99.51, 30.75], [-99.47, 30.84], [-99.48, 30.85], [-99.48, 30.93], [-99.43, 30.94]]]","[[-99.50333333333333, 30.953333333333337]]"
2008-02-16 20:15:00.0,2008-02-16 19:51:00.0,severe-thunderstorm,"[[[-97.84, 34.3], [-98.01, 34.01], [-97.95, 33.97], [-97.96, 33.95], [-97.95, 33.93], [-97.97, 33.92], [-97.94, 33.86], [-97.77, 33.89], [-97.71, 33.94], [-97.56, 34.28], [-97.84, 34.3]]]","[[-97.86363636363635, 34.03181818181819]]"
2008-02-16 21:45:00.0,2008-02-16 20:45:00.0,severe-thunderstorm,"[[[-95.44, 33.44], [-95.31, 33.87], [-95.64, 33.89], [-95.74, 33.51], [-95.63, 33.48], [-95.6, 33.49], [-95.59, 33.48], [-95.55, 33.47], [-95.44, 33.44]]]","[[-95.5488888888889, 33.56333333333333]]"
2008-02-16 21:45:00.0,2008-02-16 20:45:00.0,severe-thunderstorm,"[[[-95.44, 33.44], [-95.31, 33.87], [-95.64, 33.89], [-95.74, 33.51], [-95.63, 33.48], [-95.6, 33.49], [-95.59, 33.48], [-95.55, 33.47], [-95.44, 33.44]]]","[[-95.5488888888889, 33.56333333333333]]"
2008-02-16 21:45:00.0,2008-02-16 20:56:00.0,severe-thunderstorm,"[[[-96.55, 32.08], [-96.78, 31.51], [-96.37, 31.4], [-96.1, 32.05], [-96.55, 32.08]]]","[[-96.47, 31.824]]"
2008-02-16 21:45:00.0,2008-02-16 20:56:00.0,severe-thunderstorm,"[[[-96.55, 32.08], [-96.78, 31.51], [-96.37, 31.4], [-96.1, 32.05], [-96.55, 32.08]]]","[[-96.47, 31.824]]"
2008-02-16 22:00:00.0,2008-02-16 21:13:00.0,severe-thunderstorm,"[[[-96.06, 32.81], [-96.39, 32.09], [-96.18, 31.98], [-95.65, 32.6], [-96.06, 32.81]]]","[[-96.068, 32.458000000000006]]"
2008-02-16 22:00:00.0,2008-02-16 21:13:00.0,severe-thunderstorm,"[[[-96.06, 32.81], [-96.39, 32.09], [-96.18, 31.98], [-95.65, 32.6], [-96.06, 32.81]]]","[[-96.068, 32.458000000000006]]"
2008-02-16 22:15:00.0,2008-02-16 21:57:00.0,severe-thunderstorm,"[[[-97.18, 30.32], [-97.36, 30.4], [-97.45, 30.29], [-97.45, 30.28], [-97.46, 30.27], [-97.46, 30.26], [-97.49, 30.21], [-97.51, 30.19], [-97.34, 30.12], [-97.18, 30.32]]]","[[-97.388, 30.266]]"
2008-02-16 22:45:00.0,2008-02-16 22:14:00.0,severe-thunderstorm,"[[[-97.24, 30.71], [-97.27, 30.73], [-97.42, 30.45], [-97.21, 30.36], [-97.15, 30.48], [-97.16, 30.5], [-97.22, 30.65], [-97.22, 30.66], [-97.24, 30.69], [-97.24, 30.71]]]","[[-97.237, 30.594]]"
2008-02-16 22:45:00.0,2008-02-16 22:14:00.0,severe-thunderstorm,"[[[-97.24, 30.71], [-97.27, 30.73], [-97.42, 30.45], [-97.21, 30.36], [-97.15, 30.48], [-97.16, 30.5], [-97.22, 30.65], [-97.22, 30.66], [-97.24, 30.69], [-97.24, 30.71]]]","[[-97.237, 30.594]]"
2008-02-16 23:00:00.0,2008-02-16 22:20:00.0,severe-thunderstorm,"[[[-97.2, 30.53], [-97.15, 30.46], [-97.02, 30.52], [-96.79, 30.94], [-97.01, 31.03], [-97.26, 30.9], [-97.31, 30.75], [-97.27, 30.72], [-97.2, 30.53]]]","[[-97.13444444444445, 30.70888888888889]]"
2008-02-16 23:00:00.0,2008-02-16 22:20:00.0,severe-thunderstorm,"[[[-97.2, 30.53], [-97.15, 30.46], [-97.02, 30.52], [-96.79, 30.94], [-97.01, 31.03], [-97.26, 30.9], [-97.31, 30.75], [-97.27, 30.72], [-97.2, 30.53]]]","[[-97.13444444444445, 30.70888888888889]]"
2008-02-16 23:45:00.0,2008-02-16 23:01:00.0,severe-thunderstorm,"[[[-96.78, 31.47], [-97.06, 31.01], [-96.82, 30.93], [-96.58, 31.22], [-96.78, 31.47]]]","[[-96.804, 31.22]]"
2008-02-17 00:00:00.0,2008-02-16 23:17:00.0,tornado,"[[[-95.13, 31.57], [-95.15, 31.59], [-95.63, 31.56], [-95.7, 31.37], [-95.68, 31.33], [-95.72, 31.3], [-95.78, 31.12], [-95.68, 31.08], [-95.67, 31.09], [-95.6, 31.04], [-95.1, 31.53], [-95.13, 31.57]]]","[[-95.49749999999999, 31.345833333333335]]"
2008-02-17 00:00:00.0,2008-02-16 23:25:00.0,tornado,"[[[-94.56, 32.1], [-94.6, 31.95], [-94.5, 31.9], [-94.4, 32.03], [-94.56, 32.1]]]","[[-94.52399999999999, 32.016]]"
2008-02-17 00:30:00.0,2008-02-16 23:41:00.0,severe-thunderstorm,"[[[-97.65, 29.97], [-98.29, 29.26], [-98.14, 29.14], [-97.38, 29.79], [-97.65, 29.97]]]","[[-97.822, 29.625999999999998]]"
2008-02-17 00:30:00.0,2008-02-16 23:46:00.0,tornado,"[[[-94.97, 31.29], [-95.33, 31.47], [-95.63, 31.06], [-95.63, 31.04], [-95.65, 31.04], [-95.68, 30.99], [-95.58, 30.9], [-94.97, 31.29]]]","[[-95.43000000000002, 31.134999999999998]]"
2008-02-17 00:30:00.0,2008-02-16 23:46:00.0,tornado,"[[[-94.97, 31.29], [-95.33, 31.47], [-95.63, 31.06], [-95.63, 31.04], [-95.65, 31.04], [-95.68, 30.99], [-95.58, 30.9], [-94.97, 31.29]]]","[[-95.43000000000002, 31.134999999999998]]"
2008-02-17 00:30:00.0,2008-02-16 23:56:00.0,tornado,"[[[-95.25, 31.59], [-95.27, 31.61], [-95.33, 31.61], [-95.38, 31.47], [-95.27, 31.4], [-95.09, 31.47], [-95.08, 31.52], [-95.13, 31.56], [-95.15, 31.6], [-95.25, 31.59]]]","[[-95.22, 31.542]]"
2008-02-17 00:30:00.0,2008-02-17 00:07:00.0,severe-thunderstorm,"[[[-97.21, 30.34], [-97.23, 30.36], [-97.47, 30.0], [-97.3, 29.9], [-97.07, 30.17], [-97.21, 30.34]]]","[[-97.24833333333333, 30.185]]"
2008-02-17 01:00:00.0,2008-02-17 00:21:00.0,tornado,"[[[-94.94, 31.35], [-94.95, 31.39], [-95.04, 31.34], [-95.58, 30.9], [-95.42, 30.7], [-94.69, 31.09], [-94.71, 31.11], [-94.82, 31.15], [-94.82, 31.19], [-94.88, 31.27], [-94.88, 31.31], [-94.94, 31.35]]]","[[-94.97250000000001, 31.17916666666667]]"
2008-02-17 01:15:00.0,2008-02-17 00:28:00.0,tornado,"[[[-95.58, 30.68], [-95.76, 30.65], [-95.97, 30.31], [-95.63, 30.26], [-95.21, 30.4], [-95.23, 30.54], [-95.3, 30.69], [-95.58, 30.68]]]","[[-95.5325, 30.52625]]"
2008-02-17 04:30:00.0,2008-02-17 00:28:00.0,flash-flood,"[[[-95.77, 34.17], [-95.16, 34.2], [-94.93, 34.67], [-95.5, 34.67], [-95.52, 34.6], [-95.54, 34.6], [-95.77, 34.17]]]","[[-95.45571428571428, 34.44]]"
2008-02-17 01:30:00.0,2008-02-17 00:29:00.0,severe-thunderstorm,"[[[-98.44, 28.34], [-98.35, 28.17], [-97.55, 28.42], [-97.61, 28.52], [-97.71, 28.54], [-97.73, 28.61], [-97.79, 28.69], [-97.85, 28.69], [-97.91, 28.72], [-98.44, 28.34]]]","[[-97.93799999999999, 28.504]]"
2008-02-17 01:00:00.0,2008-02-17 00:37:00.0,severe-thunderstorm,"[[[-97.59, 29.34], [-97.18, 29.68], [-97.2, 29.69], [-97.21, 29.69], [-97.26, 29.74], [-97.27, 29.74], [-97.36, 29.81], [-97.74, 29.46], [-97.59, 29.34]]]","[[-97.3777777777778, 29.61]]"
2008-02-17 01:30:00.0,2008-02-17 00:44:00.0,severe-thunderstorm,"[[[-98.58, 28.02], [-98.46, 27.87], [-98.23, 28.0], [-98.23, 28.06], [-98.13, 28.05], [-97.85, 28.21], [-97.99, 28.42], [-98.58, 28.02]]]","[[-98.25625000000001, 28.08125]]"
2008-02-17 01:30:00.0,2008-02-17 00:44:00.0,tornado,"[[[-94.81, 31.15], [-95.44, 30.72], [-95.36, 30.56], [-94.6, 30.8], [-94.59, 30.84], [-94.81, 31.15]]]","[[-94.93500000000002, 30.87]]"
2008-02-17 01:15:00.0,2008-02-17 00:50:00.0,severe-thunderstorm,"[[[-97.16, 29.3], [-97.24, 29.39], [-97.3, 29.35], [-97.44, 29.25], [-97.45, 29.25], [-97.51, 29.19], [-97.54, 29.19], [-97.62, 29.07], [-97.45, 28.97], [-97.16, 29.3]]]","[[-97.387, 29.226]]"
2008-02-17 05:00:00.0,2008-02-17 00:55:00.0,flash-flood,"[[[-94.93, 34.69], [-94.93, 34.52], [-94.78, 34.51], [-94.5, 35.29], [-94.62, 35.31], [-94.67, 35.28], [-94.66, 35.31], [-94.78, 35.33], [-94.81, 35.21], [-94.86, 35.21], [-94.92, 35.07], [-95.09, 35.05], [-95.27, 34.69], [-94.93, 34.69]]]","[[-94.8392857142857, 35.01142857142857]]"
2008-02-17 01:45:00.0,2008-02-17 00:59:00.0,severe-thunderstorm,"[[[-94.94, 31.35], [-94.95, 31.39], [-95.02, 31.35], [-95.42, 30.93], [-95.33, 30.86], [-95.34, 30.84], [-95.3, 30.81], [-94.82, 31.14], [-94.82, 31.19], [-94.88, 31.27], [-94.88, 31.31], [-94.94, 31.35]]]","[[-95.05333333333333, 31.14916666666667]]"
2008-02-17 02:00:00.0,2008-02-17 01:10:00.0,severe-thunderstorm,"[[[-97.58, 28.83], [-97.51, 28.7], [-96.8, 28.97], [-96.8, 28.98], [-96.85, 29.04], [-96.9, 29.05], [-96.97, 29.11], [-96.99, 29.11], [-97.28, 28.89], [-97.31, 28.88], [-97.42, 28.94], [-97.58, 28.83]]]","[[-97.16583333333334, 28.944166666666664]]"
2008-02-17 02:00:00.0,2008-02-17 01:10:00.0,severe-thunderstorm,"[[[-97.58, 28.83], [-97.51, 28.7], [-96.8, 28.97], [-96.8, 28.98], [-96.85, 29.04], [-96.9, 29.05], [-96.97, 29.11], [-96.99, 29.11], [-97.28, 28.89], [-97.31, 28.88], [-97.42, 28.94], [-97.58, 28.83]]]","[[-97.16583333333334, 28.944166666666664]]"
2008-02-17 01:30:00.0,2008-02-17 01:12:00.0,severe-thunderstorm,"[[[-97.22, 29.13], [-97.12, 29.25], [-97.23, 29.38], [-97.25, 29.38], [-97.39, 29.23], [-97.22, 29.13]]]","[[-97.23833333333333, 29.249999999999996]]"
2008-02-17 01:30:00.0,2008-02-17 01:12:00.0,severe-thunderstorm,"[[[-97.22, 29.13], [-97.12, 29.25], [-97.23, 29.38], [-97.25, 29.38], [-97.39, 29.23], [-97.22, 29.13]]]","[[-97.23833333333333, 29.249999999999996]]"
2008-02-17 02:15:00.0,2008-02-17 01:18:00.0,severe-thunderstorm,"[[[-98.9, 27.07], [-98.01, 27.16], [-98.02, 27.27], [-98.52, 27.28], [-98.54, 27.35], [-98.57, 27.37], [-98.62, 27.35], [-98.66, 27.38], [-98.82, 27.31], [-98.82, 27.28], [-98.88, 27.29], [-98.92, 27.27], [-98.9, 27.07]]]","[[-98.62923076923076, 27.265384615384615]]"
2008-02-17 02:00:00.0,2008-02-17 01:19:00.0,severe-thunderstorm,"[[[-98.09, 28.06], [-98.45, 27.77], [-98.32, 27.63], [-97.8, 28.02], [-98.09, 28.06]]]","[[-98.15, 27.907999999999998]]"
